FeatureCode,DateCode,Measurement,Units,Value,DCLG Dwelling Stock Tenure
E07000143,2012,Numbers of Dwellings,,370,Other Public Sector
E07000143,2016,Numbers of Dwellings,,50920,Private Sector
E07000143,2015,Numbers of Dwellings,,10,Local-Authority (incl. owned by other LAs)
E07000143,2013,Numbers of Dwellings,,8190,Private Registered Provider
E07000143,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000143,2012,Numbers of Dwellings,,10,Local-Authority (incl. owned by other LAs)
E07000143,2014,Numbers of Dwellings,,58520,All tenure types
E07000143,2010,Numbers of Dwellings,,57220,All tenure types
E07000143,2012,Numbers of Dwellings,,8070,Private Registered Provider
E07000143,2011,Numbers of Dwellings,,57430,All tenure types
E07000143,2011,Numbers of Dwellings,,364,Other Public Sector
E07000143,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000143,2016,Numbers of Dwellings,,8330,Private Registered Provider
E08000012,2015,Numbers of Dwellings,,0,Other Public Sector
E08000012,2011,Numbers of Dwellings,,214150,All tenure types
E08000012,2015,Numbers of Dwellings,,58560,Private Registered Provider
E08000012,2014,Numbers of Dwellings,,1010,Local-Authority (incl. owned by other LAs)
E08000012,2014,Numbers of Dwellings,,216990,All tenure types
E08000012,2012,Numbers of Dwellings,,156510,Private Sector
E08000012,2013,Numbers of Dwellings,,215990,All tenure types
E08000012,2010,Numbers of Dwellings,,155190,Private Sector
E08000012,2013,Numbers of Dwellings,,58430,Private Registered Provider
E08000012,2013,Numbers of Dwellings,,0,Other Public Sector
E08000012,2015,Numbers of Dwellings,,158960,Private Sector
E08000012,2014,Numbers of Dwellings,,58300,Private Registered Provider
E08000012,2013,Numbers of Dwellings,,156490,Private Sector
E08000012,2010,Numbers of Dwellings,,0,Other Public Sector
E08000012,2011,Numbers of Dwellings,,72,Local-Authority (incl. owned by other LAs)
E08000012,2016,Numbers of Dwellings,,680,Local-Authority (incl. owned by other LAs)
E08000012,2016,Numbers of Dwellings,,161230,Private Sector
E08000012,2010,Numbers of Dwellings,,57960,Private Registered Provider
E08000012,2012,Numbers of Dwellings,,0,Other Public Sector
E08000012,2010,Numbers of Dwellings,,101,Local-Authority (incl. owned by other LAs)
E08000012,2016,Numbers of Dwellings,,58610,Private Registered Provider
E08000012,2014,Numbers of Dwellings,,0,Other Public Sector
E08000012,2016,Numbers of Dwellings,,0,Other Public Sector
E08000012,2011,Numbers of Dwellings,,0,Other Public Sector
E08000012,2011,Numbers of Dwellings,,156040,Private Sector
E08000012,2012,Numbers of Dwellings,,58500,Private Registered Provider
E08000012,2013,Numbers of Dwellings,,1070,Local-Authority (incl. owned by other LAs)
E08000012,2012,Numbers of Dwellings,,215090,All tenure types
E08000012,2014,Numbers of Dwellings,,157670,Private Sector
E08000012,2010,Numbers of Dwellings,,213260,All tenure types
E08000012,2015,Numbers of Dwellings,,980,Local-Authority (incl. owned by other LAs)
E08000012,2016,Numbers of Dwellings,,220520,All tenure types
E08000012,2015,Numbers of Dwellings,,218500,All tenure types
E08000012,2012,Numbers of Dwellings,,80,Local-Authority (incl. owned by other LAs)
E08000012,2011,Numbers of Dwellings,,58041,Private Registered Provider
E08000011,2015,Numbers of Dwellings,,18400,Private Registered Provider
E08000011,2011,Numbers of Dwellings,,98,Other Public Sector
E08000011,2014,Numbers of Dwellings,,45610,Private Sector
E08000011,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000011,2013,Numbers of Dwellings,,50,Other Public Sector
E08000011,2015,Numbers of Dwellings,,0,Other Public Sector
E08000011,2012,Numbers of Dwellings,,63200,All tenure types
E08000011,2010,Numbers of Dwellings,,62830,All tenure types
E08000011,2015,Numbers of Dwellings,,45890,Private Sector
E08000011,2010,Numbers of Dwellings,,98,Other Public Sector
E08000011,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000011,2011,Numbers of Dwellings,,44870,Private Sector
E08000011,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000011,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000011,2013,Numbers of Dwellings,,17980,Private Registered Provider
E08000011,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000011,2014,Numbers of Dwellings,,0,Other Public Sector
E08000011,2012,Numbers of Dwellings,,50,Other Public Sector
E08000011,2014,Numbers of Dwellings,,18140,Private Registered Provider
E08000011,2013,Numbers of Dwellings,,63390,All tenure types
E08000011,2011,Numbers of Dwellings,,62970,All tenure types
E08000011,2016,Numbers of Dwellings,,46210,Private Sector
E08000011,2012,Numbers of Dwellings,,45200,Private Sector
E08000011,2014,Numbers of Dwellings,,63750,All tenure types
E08000011,2011,Numbers of Dwellings,,17997,Private Registered Provider
E08000011,2016,Numbers of Dwellings,,18370,Private Registered Provider
E08000011,2010,Numbers of Dwellings,,18056,Private Registered Provider
E08000011,2016,Numbers of Dwellings,,64580,All tenure types
E08000011,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000011,2013,Numbers of Dwellings,,45360,Private Sector
E08000011,2012,Numbers of Dwellings,,17940,Private Registered Provider
E08000011,2010,Numbers of Dwellings,,44670,Private Sector
E08000011,2016,Numbers of Dwellings,,0,Other Public Sector
E08000011,2015,Numbers of Dwellings,,64290,All tenure types
E08000011,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000014,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000014,2011,Numbers of Dwellings,,105280,Private Sector
E08000014,2015,Numbers of Dwellings,,0,Other Public Sector
E08000014,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000014,2010,Numbers of Dwellings,,18729,Private Registered Provider
E08000014,2015,Numbers of Dwellings,,19010,Private Registered Provider
E08000014,2016,Numbers of Dwellings,,18660,Private Registered Provider
E08000014,2014,Numbers of Dwellings,,19000,Private Registered Provider
E08000014,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000014,2015,Numbers of Dwellings,,106490,Private Sector
E08000014,2012,Numbers of Dwellings,,18870,Private Registered Provider
E08000014,2012,Numbers of Dwellings,,124410,All tenure types
E08000014,2016,Numbers of Dwellings,,0,Other Public Sector
E08000014,2011,Numbers of Dwellings,,18727,Private Registered Provider
E08000014,2010,Numbers of Dwellings,,0,Other Public Sector
E08000014,2010,Numbers of Dwellings,,123770,All tenure types
E08000014,2016,Numbers of Dwellings,,125360,All tenure types
E08000014,2011,Numbers of Dwellings,,0,Other Public Sector
E08000014,2013,Numbers of Dwellings,,105730,Private Sector
E08000014,2016,Numbers of Dwellings,,50,Local-Authority (incl. owned by other LAs)
E08000014,2014,Numbers of Dwellings,,0,Other Public Sector
E08000014,2013,Numbers of Dwellings,,0,Other Public Sector
E08000014,2014,Numbers of Dwellings,,106100,Private Sector
E08000014,2016,Numbers of Dwellings,,106650,Private Sector
E08000014,2015,Numbers of Dwellings,,50,Local-Authority (incl. owned by other LAs)
E08000014,2012,Numbers of Dwellings,,105540,Private Sector
E08000014,2015,Numbers of Dwellings,,125550,All tenure types
E08000014,2013,Numbers of Dwellings,,19060,Private Registered Provider
E08000014,2011,Numbers of Dwellings,,124010,All tenure types
E08000014,2012,Numbers of Dwellings,,0,Other Public Sector
E08000014,2014,Numbers of Dwellings,,125100,All tenure types
E08000014,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000014,2010,Numbers of Dwellings,,105040,Private Sector
E08000014,2013,Numbers of Dwellings,,124790,All tenure types
E08000014,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E06000006,2011,Numbers of Dwellings,,0,Other Public Sector
E06000006,2012,Numbers of Dwellings,,55010,All tenure types
E06000006,2010,Numbers of Dwellings,,0,Other Public Sector
E06000006,2015,Numbers of Dwellings,,0,Other Public Sector
E06000006,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E06000006,2010,Numbers of Dwellings,,40680,Private Sector
E06000006,2016,Numbers of Dwellings,,42800,Private Sector
E06000006,2014,Numbers of Dwellings,,0,Other Public Sector
E06000006,2010,Numbers of Dwellings,,40,Local-Authority (incl. owned by other LAs)
E06000006,2014,Numbers of Dwellings,,55900,All tenure types
E06000006,2013,Numbers of Dwellings,,13940,Private Registered Provider
E06000006,2016,Numbers of Dwellings,,0,Other Public Sector
E06000006,2014,Numbers of Dwellings,,41940,Private Sector
E06000006,2012,Numbers of Dwellings,,13790,Private Registered Provider
E06000006,2016,Numbers of Dwellings,,56960,All tenure types
E06000006,2011,Numbers of Dwellings,,40890,Private Sector
E06000006,2010,Numbers of Dwellings,,54400,All tenure types
E06000006,2015,Numbers of Dwellings,,42350,Private Sector
E06000006,2014,Numbers of Dwellings,,13970,Private Registered Provider
E06000006,2011,Numbers of Dwellings,,40,Local-Authority (incl. owned by other LAs)
E06000006,2013,Numbers of Dwellings,,41490,Private Sector
E06000006,2011,Numbers of Dwellings,,54690,All tenure types
E06000006,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E06000006,2011,Numbers of Dwellings,,13752,Private Registered Provider
E06000006,2015,Numbers of Dwellings,,56430,All tenure types
E06000006,2012,Numbers of Dwellings,,41220,Private Sector
E06000006,2015,Numbers of Dwellings,,14080,Private Registered Provider
E06000006,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E06000006,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E06000006,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E06000006,2012,Numbers of Dwellings,,0,Other Public Sector
E06000006,2016,Numbers of Dwellings,,14160,Private Registered Provider
E06000006,2013,Numbers of Dwellings,,55430,All tenure types
E06000006,2013,Numbers of Dwellings,,0,Other Public Sector
E06000006,2010,Numbers of Dwellings,,13678,Private Registered Provider
E07000127,2014,Numbers of Dwellings,,1150,Private Registered Provider
E07000127,2012,Numbers of Dwellings,,0,Other Public Sector
E07000127,2012,Numbers of Dwellings,,6320,Local-Authority (incl. owned by other LAs)
E07000127,2012,Numbers of Dwellings,,40920,Private Sector
E07000127,2011,Numbers of Dwellings,,944,Private Registered Provider
E07000127,2013,Numbers of Dwellings,,6240,Local-Authority (incl. owned by other LAs)
E07000127,2010,Numbers of Dwellings,,47880,All tenure types
E07000127,2014,Numbers of Dwellings,,48710,All tenure types
E07000127,2015,Numbers of Dwellings,,41790,Private Sector
E07000127,2013,Numbers of Dwellings,,48340,All tenure types
E07000127,2013,Numbers of Dwellings,,41030,Private Sector
E07000127,2011,Numbers of Dwellings,,40770,Private Sector
E07000127,2011,Numbers of Dwellings,,0,Other Public Sector
E07000127,2016,Numbers of Dwellings,,0,Other Public Sector
E07000127,2010,Numbers of Dwellings,,0,Other Public Sector
E07000127,2011,Numbers of Dwellings,,6259,Local-Authority (incl. owned by other LAs)
E07000127,2014,Numbers of Dwellings,,6160,Local-Authority (incl. owned by other LAs)
E07000127,2012,Numbers of Dwellings,,48210,All tenure types
E07000127,2010,Numbers of Dwellings,,907,Private Registered Provider
E07000127,2015,Numbers of Dwellings,,6120,Local-Authority (incl. owned by other LAs)
E07000127,2015,Numbers of Dwellings,,1170,Private Registered Provider
E07000127,2016,Numbers of Dwellings,,1250,Private Registered Provider
E07000127,2015,Numbers of Dwellings,,49080,All tenure types
E07000127,2016,Numbers of Dwellings,,49380,All tenure types
E07000127,2016,Numbers of Dwellings,,6060,Local-Authority (incl. owned by other LAs)
E07000127,2014,Numbers of Dwellings,,0,Other Public Sector
E07000127,2011,Numbers of Dwellings,,47970,All tenure types
E07000127,2016,Numbers of Dwellings,,42070,Private Sector
E07000127,2012,Numbers of Dwellings,,960,Private Registered Provider
E07000127,2010,Numbers of Dwellings,,6315,Local-Authority (incl. owned by other LAs)
E07000127,2013,Numbers of Dwellings,,0,Other Public Sector
E07000127,2014,Numbers of Dwellings,,41400,Private Sector
E07000127,2015,Numbers of Dwellings,,0,Other Public Sector
E07000127,2010,Numbers of Dwellings,,40660,Private Sector
E07000127,2013,Numbers of Dwellings,,1070,Private Registered Provider
E08000013,2012,Numbers of Dwellings,,79650,All tenure types
E08000013,2012,Numbers of Dwellings,,62380,Private Sector
E08000013,2013,Numbers of Dwellings,,62500,Private Sector
E08000013,2010,Numbers of Dwellings,,17199,Private Registered Provider
E08000013,2015,Numbers of Dwellings,,81100,All tenure types
E08000013,2016,Numbers of Dwellings,,81670,All tenure types
E08000013,2015,Numbers of Dwellings,,0,Other Public Sector
E08000013,2012,Numbers of Dwellings,,17280,Private Registered Provider
E08000013,2016,Numbers of Dwellings,,17400,Private Registered Provider
E08000013,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000013,2010,Numbers of Dwellings,,61960,Private Sector
E08000013,2014,Numbers of Dwellings,,17360,Private Registered Provider
E08000013,2016,Numbers of Dwellings,,64270,Private Sector
E08000013,2014,Numbers of Dwellings,,80470,All tenure types
E08000013,2011,Numbers of Dwellings,,61950,Private Sector
E08000013,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000013,2011,Numbers of Dwellings,,17282,Private Registered Provider
E08000013,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000013,2014,Numbers of Dwellings,,63110,Private Sector
E08000013,2012,Numbers of Dwellings,,0,Other Public Sector
E08000013,2014,Numbers of Dwellings,,0,Other Public Sector
E08000013,2010,Numbers of Dwellings,,79160,All tenure types
E08000013,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000013,2015,Numbers of Dwellings,,17390,Private Registered Provider
E08000013,2013,Numbers of Dwellings,,17420,Private Registered Provider
E08000013,2010,Numbers of Dwellings,,0,Other Public Sector
E08000013,2013,Numbers of Dwellings,,0,Other Public Sector
E08000013,2016,Numbers of Dwellings,,0,Other Public Sector
E08000013,2015,Numbers of Dwellings,,63710,Private Sector
E08000013,2013,Numbers of Dwellings,,79920,All tenure types
E08000013,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000013,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000013,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E08000013,2011,Numbers of Dwellings,,0,Other Public Sector
E08000013,2011,Numbers of Dwellings,,79230,All tenure types
E07000121,2011,Numbers of Dwellings,,2131,Private Registered Provider
E07000121,2014,Numbers of Dwellings,,120,Other Public Sector
E07000121,2013,Numbers of Dwellings,,2260,Private Registered Provider
E07000121,2011,Numbers of Dwellings,,3807,Local-Authority (incl. owned by other LAs)
E07000121,2012,Numbers of Dwellings,,60860,All tenure types
E07000121,2015,Numbers of Dwellings,,2440,Private Registered Provider
E07000121,2010,Numbers of Dwellings,,3810,Local-Authority (incl. owned by other LAs)
E07000121,2010,Numbers of Dwellings,,54720,Private Sector
E07000121,2012,Numbers of Dwellings,,2150,Private Registered Provider
E07000121,2013,Numbers of Dwellings,,120,Other Public Sector
E07000121,2013,Numbers of Dwellings,,54850,Private Sector
E07000121,2012,Numbers of Dwellings,,120,Other Public Sector
E07000121,2015,Numbers of Dwellings,,55260,Private Sector
E07000121,2012,Numbers of Dwellings,,3810,Local-Authority (incl. owned by other LAs)
E07000121,2016,Numbers of Dwellings,,62060,All tenure types
E07000121,2011,Numbers of Dwellings,,120,Other Public Sector
E07000121,2015,Numbers of Dwellings,,120,Other Public Sector
E07000121,2012,Numbers of Dwellings,,54780,Private Sector
E07000121,2014,Numbers of Dwellings,,2320,Private Registered Provider
E07000121,2013,Numbers of Dwellings,,61020,All tenure types
E07000121,2010,Numbers of Dwellings,,120,Other Public Sector
E07000121,2010,Numbers of Dwellings,,2114,Private Registered Provider
E07000121,2011,Numbers of Dwellings,,54700,Private Sector
E07000121,2016,Numbers of Dwellings,,55590,Private Sector
