LA_order,New_geog_code,geog_l,geog_c,geog_n,CL_All_17&18,CL_All_17,CL_All_18,CL_Act_EET17&18,CL_Act_EET17,CL_Act_EET18,CL_Act_HE17&18,CL_Act_HE17,CL_Act_HE18,CL_Act_OE17&18,CL_Act_OE17,CL_Act_OE18,CL_Act_TE17&18,CL_Act_TE17,CL_Act_TE18,CL_Act_NEET17&18,CL_Act_NEET17,CL_Act_NEET18,CL_Act_NEET_ill17&18,CL_Act_NEET_ill17,CL_Act_NEET_ill18,CL_Act_NEET_oth17&18,CL_Act_NEET_oth17,CL_Act_NEET_oth18,CL_Act_NEET_preg17&18,CL_Act_NEET_preg17,CL_Act_NEET_preg18,CL_Act_NoInf17&18,CL_Act_NoInf17,CL_Act_NoInf18,CL_Act_EET17&18_pc,CL_Act_EET17_pc,CL_Act_EET18_pc,CL_Act_HE17&18_pc,CL_Act_HE17_pc,CL_Act_HE18_pc,CL_Act_OE17&18_pc,CL_Act_OE17_pc,CL_Act_OE18_pc,CL_Act_TE17&18_pc,CL_Act_TE17_pc,CL_Act_TE18_pc,CL_Act_NEET17&18_pc,CL_Act_NEET17_pc,CL_Act_NEET18_pc,CL_Act_NEET_ill17&18_pc,CL_Act_NEET_ill17_pc,CL_Act_NEET_ill18_pc,CL_Act_NEET_oth17&18_pc,CL_Act_NEET_oth17_pc,CL_Act_NEET_oth18_pc,CL_Act_NEET_preg17&18_pc,CL_Act_NEET_preg17_pc,CL_Act_NEET_preg18_pc,CL_Act_NoInf17&18_pc,CL_Act_NoInf17_pc,CL_Act_NoInf18_pc,CL_Acc_Total_SUIT17&18,CL_Acc_Total_SUIT17,CL_Acc_Total_SUIT18,CL_Acc_SUIT17&18,CL_Acc_SUIT17,CL_Acc_SUIT18,CL_Acc_NotSUIT17&18,CL_Acc_NotSUIT17,CL_Acc_NotSUIT18,CL_Acc_NoSUITInfo17&18,CL_Acc_NoSUITInfo17,CL_Acc_NoSUITInfo18,CL_Acc_SUIT17&18_pc,CL_Acc_SUIT17_pc,CL_Acc_SUIT18_pc,CL_Acc_NotSUIT17&18_pc,CL_Acc_NotSUIT17_pc,CL_Acc_NotSUIT18_pc,CL_Acc_NoSUITInfo17&18_pc,CL_Acc_NoSUITInfo17_pc,CL_Acc_NoSUITInfo18_pc,CL_Acc_P17&18,CL_Acc_P17,CL_Acc_P18,CL_Acc_CH17&18,CL_Acc_CH17,CL_Acc_CH18,CL_Acc_SITA17&18,CL_Acc_SITA17,CL_Acc_SITA18,CL_Acc_SL17&18,CL_Acc_SL17,CL_Acc_SL18,CL_Acc_GA17&18,CL_Acc_GA17,CL_Acc_GA18,CL_Acc_Dep17&18,CL_Acc_Dep17,CL_Acc_Dep18,CL_Acc_OL17&18,CL_Acc_OL17,CL_Acc_OL18,CL_Acc_NK17&18,CL_Acc_NK17,CL_Acc_NK18,CL_Acc_NFA17&18,CL_Acc_NFA17,CL_Acc_NFA18,CL_Acc_F17&18,CL_Acc_F17,CL_Acc_F18,CL_Acc_IL17&18,CL_Acc_IL17,CL_Acc_IL18,CL_Acc_EA17&18,CL_Acc_EA17,CL_Acc_EA18,CL_Acc_BB17&18,CL_Acc_BB17,CL_Acc_BB18,CL_Acc_Cust17&18,CL_Acc_Cust17,CL_Acc_Cust18,CL_Acc_FFC17&18,CL_Acc_FFC17,CL_Acc_FFC18,CL_Acc_OTH17&18,CL_Acc_OTH17,CL_Acc_OTH18,CL_Acc_NoInf17&18,CL_Acc_NoInf17,CL_Acc_NoInf18,CL_Acc_P17&18_pc,CL_Acc_P17_pc,CL_Acc_P18_pc,CL_Acc_CH17&18_pc,CL_Acc_CH17_pc,CL_Acc_CH18_pc,CL_Acc_SITA17&18_pc,CL_Acc_SITA17_pc,CL_Acc_SITA18_pc,CL_Acc_SL17&18_pc,CL_Acc_SL17_pc,CL_Acc_SL18_pc,CL_Acc_GA17&18_pc,CL_Acc_GA17_pc,CL_Acc_GA18_pc,CL_Acc_Dep17&18_pc,CL_Acc_Dep17_pc,CL_Acc_Dep18_pc,CL_Acc_OL17&18_pc,CL_Acc_OL17_pc,CL_Acc_OL18_pc,CL_Acc_NK17&18_pc,CL_Acc_NK17_pc,CL_Acc_NK18_pc,CL_Acc_NFA17&18_pc,CL_Acc_NFA17_pc,CL_Acc_NFA18_pc,CL_Acc_F17&18_pc,CL_Acc_F17_pc,CL_Acc_F18_pc,CL_Acc_IL17&18_pc,CL_Acc_IL17_pc,CL_Acc_IL18_pc,CL_Acc_EA17&18_pc,CL_Acc_EA17_pc,CL_Acc_EA18_pc,CL_Acc_BB17&18_pc,CL_Acc_BB17_pc,CL_Acc_BB18_pc,CL_Acc_Cust17&18_pc,CL_Acc_Cust17_pc,CL_Acc_Cust18_pc,CL_Acc_FFC17&18_pc,CL_Acc_FFC17_pc,CL_Acc_FFC18_pc,CL_Acc_Oth17&18_pc,CL_Acc_Oth17_pc,CL_Acc_Oth18_pc,CL_Acc_NoInf17&18_pc,CL_Acc_NoInf17_pc,CL_Acc_NoInf18_pc,CL_InTouch_IT17&18,CL_InTouch_IT17,CL_InTouch_IT18,CL_InTouch_Refu17&18,CL_InTouch_Refu17,CL_InTouch_Refu18,CL_InTouch_NoServ17&18,CL_InTouch_NoServ17,CL_InTouch_NoServ18,CL_InTouch_Not17&18,CL_InTouch_Not17,CL_InTouch_Not18,CL_InTouch_IT17&18_pc,CL_InTouch_IT17_pc,CL_InTouch_IT18_pc,CL_InTouch_Refu17&18_pc,CL_InTouch_Refu17_pc,CL_InTouch_Refu18_pc,CL_InTouch_NoServ17&18_pc,CL_InTouch_NoServ17_pc,CL_InTouch_NoServ18_pc,CL_InTouch_Not17&18_pc,CL_InTouch_Not17_pc,CL_InTouch_Not18_pc,CL_Stayput_18,CL_Stayput_FFC_18,CL_Stayput_FFC_18_pc
161,E06000025,LA,803,South Gloucestershire,50,c,c,34,c,c,c,0,c,24,c,c,c,0,c,c,c,13,c,0,c,c,c,c,c,0,c,c,c,c,68,c,c,c,0,c,48,c,c,c,0,c,c,c,28,c,0,c,c,c,c,c,0,c,c,c,c,50,c,c,c,c,c,0,0,0,c,c,c,c,c,c,0,0,0,c,c,c,7,c,c,c,0,c,11,c,c,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,7,0,7,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,c,c,c,14,c,c,c,0,c,22,c,c,18,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,14,0,15,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,c,c,c,48,c,c,0,0,0,c,c,0,c,0,c,96,c,c,0,0,0,c,c,0,c,0,c,18,c,c
6,E06000001,LA,805,Hartlepool,27,0,27,20,0,20,0,0,0,9,0,9,11,0,11,7,0,7,0,0,0,c,0,c,c,0,c,0,0,0,74,0,74,0,0,0,33,0,33,41,0,41,26,0,26,0,0,0,c,0,c,c,0,c,0,0,0,27,0,27,c,0,26,c,0,c,0,0,0,c,0,96,c,0,c,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,c,0,c,8,0,8,c,0,c,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,c,0,c,30,0,30,c,0,c,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,11,8,73
7,E06000002,LA,806,Middlesbrough,39,c,c,28,c,c,0,0,0,c,c,c,c,0,c,11,c,c,c,0,c,c,0,c,c,0,c,0,0,0,72,c,c,0,0,0,c,c,c,c,0,c,28,c,c,c,0,c,c,0,c,c,0,c,0,0,0,39,c,c,39,c,c,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,8,c,c,c,0,c,11,0,11,c,0,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,0,c,0,c,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,21,c,c,c,0,c,28,0,31,c,0,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,0,c,0,c,0,0,0,0,0,0,0,0,0,21,0,22,0,0,0,0,0,0,39,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,12,8,67
11,E06000003,LA,807,Redcar and Cleveland,30,c,c,21,c,c,c,0,c,c,0,17,c,c,c,9,c,c,c,0,c,c,0,c,0,0,0,0,0,0,70,c,c,c,0,c,c,0,59,c,c,c,30,c,c,c,0,c,c,0,c,0,0,0,0,0,0,30,c,c,30,c,c,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,9,c,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,30,c,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,34,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,30,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,6,c,c
13,E06000004,LA,808,Stockton-on-Tees,38,c,c,24,c,c,0,0,0,16,c,c,8,0,c,14,c,c,c,0,c,c,c,c,0,0,0,0,0,0,63,c,c,0,0,0,42,c,c,21,0,c,37,c,c,c,0,c,c,c,c,0,0,0,0,0,0,38,c,c,c,c,c,c,0,c,0,0,0,c,c,c,c,0,c,0,0,0,13,c,c,c,0,c,9,0,9,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,34,c,c,c,0,c,24,0,26,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,36,c,c,0,0,0,0,0,0,c,0,c,95,c,c,0,0,0,0,0,0,c,0,c,8,6,75
45,E06000010,LA,810,"Kingston Upon Hull, City of",78,8,70,49,c,c,c,0,c,25,c,c,c,c,c,c,c,c,c,0,7,18,c,c,c,0,c,c,c,c,63,c,c,c,0,c,32,c,c,c,c,c,c,c,c,c,0,10,23,c,c,c,0,c,c,c,c,78,8,70,72,7,65,c,0,c,c,c,c,92,88,93,c,0,c,c,c,c,12,c,c,c,0,c,11,c,c,21,c,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,13,c,c,0,0,0,0,0,0,c,0,c,14,0,14,0,0,0,c,c,c,15,c,c,c,0,c,14,c,c,27,c,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,17,c,c,0,0,0,0,0,0,c,0,c,18,0,20,0,0,0,c,c,c,75,7,68,0,0,0,0,0,0,c,c,c,96,88,97,0,0,0,0,0,0,c,c,c,32,14,44
44,E06000011,LA,811,East Riding of Yorkshire,40,c,c,29,0,29,0,0,0,23,0,23,6,0,6,11,c,c,c,0,c,c,c,c,c,0,c,0,0,0,73,0,74,0,0,0,58,0,59,15,0,15,28,c,c,c,0,c,c,c,c,c,0,c,0,0,0,40,c,c,c,0,39,c,c,0,0,0,0,c,0,100,c,c,0,0,0,0,c,0,c,c,0,c,6,0,6,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,0,12,0,12,0,0,0,0,0,0,c,0,c,c,0,c,15,0,15,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,0,30,0,31,0,0,0,0,0,0,40,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,16,12,75
48,E06000012,LA,812,North East Lincolnshire,28,c,c,20,c,c,0,0,0,14,c,c,6,0,c,c,c,6,0,0,0,c,c,c,c,0,c,c,0,c,71,c,c,0,0,0,50,c,c,21,0,c,c,c,23,0,0,0,c,c,c,c,0,c,c,0,c,28,c,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,c,c,c,0,0,0,7,0,7,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,c,0,c,c,c,c,0,0,0,25,0,27,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,c,0,c,27,c,c,0,0,0,0,0,0,c,0,c,96,c,c,0,0,0,0,0,0,c,0,c,c,c,c
49,E06000013,LA,813,North Lincolnshire,33,c,c,c,c,29,0,0,0,27,c,c,c,0,c,c,c,c,0,0,0,c,0,c,c,c,0,0,0,0,c,c,94,0,0,0,82,c,c,c,0,c,c,c,c,0,0,0,c,0,c,c,c,0,0,0,0,33,c,c,c,c,c,c,c,0,0,0,0,c,c,c,c,c,0,0,0,0,c,0,c,c,0,c,15,c,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,0,7,0,7,0,0,0,0,0,0,c,0,c,c,0,c,45,c,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,0,21,0,23,0,0,0,0,0,0,33,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,10,7,70
50,E10000023,LA,815,North Yorkshire,61,c,c,36,c,c,0,0,0,23,c,c,13,0,c,18,c,c,c,0,c,8,0,8,c,c,c,7,c,c,59,c,c,0,0,0,38,c,c,21,0,c,30,c,c,c,0,c,13,0,14,c,c,c,11,c,c,61,c,c,51,c,c,c,c,c,c,c,c,84,c,c,c,c,c,c,c,c,6,c,c,0,0,0,12,0,12,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,9,0,9,0,0,0,0,0,0,c,c,c,14,0,14,c,0,c,7,c,c,10,c,c,0,0,0,20,0,21,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,15,0,16,0,0,0,0,0,0,c,c,c,23,0,25,c,0,c,11,c,c,54,c,c,0,0,0,7,c,c,0,0,0,89,c,c,0,0,0,11,c,c,0,0,0,18,11,61
54,E06000014,LA,816,York,29,c,c,c,c,23,0,0,0,14,c,c,10,0,c,c,0,c,0,0,0,c,0,c,c,0,c,0,0,0,c,c,82,0,0,0,48,c,c,34,0,c,c,0,c,0,0,0,c,0,c,c,0,c,0,0,0,29,c,c,29,c,c,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,6,c,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,21,c,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,34,0,36,0,0,0,0,0,0,29,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,13,10,77
86,E06000032,LA,821,Luton,55,c,c,31,c,c,c,0,c,17,c,c,c,c,c,11,c,c,0,0,0,c,c,c,c,0,c,13,c,12,56,c,c,c,0,c,31,c,c,c,c,c,20,c,c,0,0,0,c,c,c,c,0,c,24,c,24,54,c,c,39,c,c,c,c,c,c,c,c,72,c,c,c,c,c,c,c,c,6,c,c,c,0,c,9,c,c,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,c,15,0,15,0,0,0,13,c,c,11,c,c,c,0,c,16,c,c,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,c,27,0,30,0,0,0,24,c,c,42,c,c,c,0,c,c,0,c,10,c,c,76,c,c,c,0,c,c,0,c,18,c,c,19,14,74
81,E06000055,LA,822,Bedford Borough,41,c,c,28,c,c,c,0,c,16,0,16,c,c,c,c,0,9,c,0,c,c,0,c,c,0,c,c,c,c,68,c,c,c,0,c,39,0,41,c,c,c,c,0,23,c,0,c,c,0,c,c,0,c,c,c,c,41,c,c,c,c,c,c,0,c,c,c,c,c,c,c,c,0,c,c,c,c,c,c,c,0,0,0,13,0,13,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,9,0,9,c,c,c,c,c,c,0,0,0,32,0,33,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,22,0,23,c,c,c,37,c,c,0,0,0,0,0,0,c,c,c,90,c,c,0,0,0,0,0,0,c,c,c,8,c,c
82,E06000056,LA,823,Central Bedfordshire,51,c,c,36,c,c,c,0,c,29,c,c,c,0,6,15,c,c,0,0,0,c,0,c,c,0,c,0,0,0,71,c,c,c,0,c,57,c,c,c,0,12,29,c,c,0,0,0,c,0,c,c,0,c,0,0,0,51,c,c,44,c,c,7,c,c,0,0,0,86,c,c,14,c,c,0,0,0,10,c,c,c,0,c,18,0,18,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,10,0,10,0,0,0,0,0,0,7,c,c,c,0,c,c,0,c,0,0,0,20,c,c,c,0,c,35,0,37,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,20,0,20,0,0,0,0,0,0,14,c,c,c,0,c,c,0,c,0,0,0,50,c,c,0,0,0,0,0,0,c,0,c,98,c,c,0,0,0,0,0,0,c,0,c,c,c,c
131,E10000002,LA,825,Buckinghamshire,74,c,c,52,c,c,c,0,c,24,c,c,c,0,23,c,c,18,c,0,c,c,c,c,c,0,c,c,c,c,70,c,c,c,0,c,32,c,c,c,0,33,c,c,26,c,0,c,c,c,c,c,0,c,c,c,c,71,c,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,10,c,c,c,0,c,27,0,27,c,0,c,c,c,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,12,c,c,0,0,0,0,0,0,c,0,c,10,0,10,c,0,c,c,0,c,14,c,c,c,0,c,36,0,39,c,0,c,c,c,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,16,c,c,0,0,0,0,0,0,c,0,c,14,0,14,c,0,c,c,0,c,70,c,c,0,0,0,0,0,0,c,c,c,95,c,c,0,0,0,0,0,0,c,c,c,15,10,67
137,E06000042,LA,826,Milton Keynes,56,c,c,31,c,c,c,0,c,c,c,c,c,0,c,c,c,22,c,0,c,16,c,c,c,0,c,c,0,c,55,c,c,c,0,c,c,c,c,c,0,c,c,c,42,c,0,c,29,c,c,c,0,c,c,0,c,56,c,c,49,c,c,c,c,c,c,0,c,88,c,c,c,c,c,c,0,c,c,0,c,c,0,c,11,c,c,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,13,c,c,c,0,c,0,0,0,c,c,c,c,0,c,c,0,c,c,0,c,c,0,c,c,0,c,20,c,c,21,0,23,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,23,c,c,c,0,c,0,0,0,c,c,c,c,0,c,c,0,c,c,0,c,54,c,c,0,0,0,0,0,0,c,0,c,96,c,c,0,0,0,0,0,0,c,0,c,13,c,c
57,E10000007,LA,830,Derbyshire,110,c,c,66,c,c,c,0,c,c,c,c,32,0,32,44,c,c,c,0,9,34,c,c,c,0,c,0,0,0,60,c,c,c,0,c,c,c,c,29,0,30,40,c,c,c,0,8,31,c,c,c,0,c,0,0,0,110,c,c,c,c,c,c,c,c,0,0,0,c,c,c,c,c,c,0,0,0,14,0,14,8,0,8,24,0,24,7,0,7,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,8,0,8,27,c,c,0,0,0,0,0,0,c,c,c,13,0,13,c,0,c,0,0,0,13,0,13,7,0,7,22,0,22,6,0,6,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,7,0,7,25,c,c,0,0,0,0,0,0,c,c,c,12,0,12,c,0,c,0,0,0,110,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,33,12,36
56,E06000015,LA,831,Derby,70,c,c,41,c,c,c,0,c,c,0,19,20,c,c,c,c,27,c,0,c,21,c,c,c,0,c,c,0,c,59,c,c,c,0,c,c,0,29,29,c,c,c,c,41,c,0,c,30,c,c,c,0,c,c,0,c,70,c,c,61,c,c,c,c,c,c,0,c,87,c,c,c,c,c,c,0,c,11,c,c,c,0,c,14,0,14,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,14,c,c,0,0,0,0,0,0,c,0,c,9,0,9,c,c,c,c,0,c,16,c,c,c,0,c,20,0,21,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,20,c,c,0,0,0,0,0,0,c,0,c,13,0,14,c,c,c,c,0,c,69,c,c,0,0,0,0,0,0,c,0,c,99,c,c,0,0,0,0,0,0,c,0,c,14,7,50
154,E10000009,LA,835,Dorset,62,c,c,c,c,28,c,0,c,21,c,c,c,c,c,30,c,c,c,0,8,19,c,c,c,0,c,c,0,c,c,c,48,c,0,c,34,c,c,c,c,c,48,c,c,c,0,14,31,c,c,c,0,c,c,0,c,62,c,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,10,c,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,c,c,0,0,0,0,0,0,0,23,c,c,c,0,c,0,0,0,0,0,0,c,0,c,9,0,9,c,0,c,c,0,c,16,c,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,c,c,0,0,0,0,0,0,0,37,c,c,c,0,c,0,0,0,0,0,0,c,0,c,15,0,16,c,0,c,c,0,c,60,c,c,0,0,0,0,0,0,c,0,c,97,c,c,0,0,0,0,0,0,c,0,c,20,9,45
159,E06000029,LA,836,Poole,33,c,c,c,c,27,0,0,0,18,c,c,10,0,c,c,c,c,0,0,0,c,c,c,0,0,0,c,0,c,c,c,87,0,0,0,55,c,c,30,0,c,c,c,c,0,0,0,c,c,c,0,0,0,c,0,c,33,c,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,c,c,c,0,0,0,c,0,c,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,c,c,c,0,0,0,c,0,c,36,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,31,c,c,0,0,0,0,0,0,c,0,c,94,c,c,0,0,0,0,0,0,c,0,c,8,c,c
150,E06000028,LA,837,Bournemouth,39,c,c,23,c,c,c,0,c,c,c,c,11,0,11,c,0,14,c,0,c,c,0,c,c,0,c,c,c,c,59,c,c,c,0,c,c,c,c,28,0,30,c,0,38,c,0,c,c,0,c,c,0,c,c,c,c,39,c,c,32,c,c,c,0,c,c,c,c,82,c,c,c,0,c,c,c,c,c,0,c,c,0,c,9,0,9,c,c,c,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,6,0,6,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,23,0,24,c,c,c,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,15,0,16,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,c,c,c,37,c,c,0,0,0,0,0,0,c,c,c,95,c,c,0,0,0,0,0,0,c,c,c,6,c,c
4,E06000047,LA,840,Durham,79,10,69,48,c,c,c,0,c,32,c,c,c,c,c,c,c,c,c,c,c,13,c,c,c,0,12,c,c,c,61,c,c,c,0,c,41,c,c,c,c,c,c,c,c,c,c,c,16,c,c,c,0,17,c,c,c,79,10,69,68,6,62,c,c,c,c,c,c,86,60,90,c,c,c,c,c,c,18,c,c,c,c,0,12,0,12,c,c,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,13,c,c,0,0,0,0,0,0,c,c,c,15,0,15,c,c,c,c,c,c,23,c,c,c,c,0,15,0,17,c,c,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,16,c,c,0,0,0,0,0,0,c,c,c,19,0,22,c,c,c,c,c,c,73,8,65,c,0,c,c,c,c,c,c,0,92,80,94,c,0,c,c,c,c,c,c,0,21,15,71
3,E06000005,LA,841,Darlington,24,c,c,18,c,c,0,0,0,c,0,c,c,c,c,6,c,c,0,0,0,c,0,c,c,0,c,0,0,0,75,c,c,0,0,0,c,0,c,c,c,c,25,c,c,0,0,0,c,0,c,c,0,c,0,0,0,24,c,c,24,c,c,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,7,0,7,0,0,0,9,c,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,29,0,30,0,0,0,38,c,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,25,0,26,0,0,0,0,0,0,24,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,6,6,100
132,E10000011,LA,845,East Sussex,88,c,c,57,c,c,c,0,c,47,c,c,c,c,c,c,0,30,c,0,c,c,0,c,c,0,c,c,0,c,65,c,c,c,0,c,53,c,c,c,c,c,c,0,35,c,0,c,c,0,c,c,0,c,c,0,c,88,c,c,80,c,c,c,0,7,c,0,c,91,c,c,c,0,8,c,0,c,10,c,c,7,0,7,14,0,14,7,0,7,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,13,0,13,c,0,c,0,0,0,c,0,c,c,0,c,23,0,23,0,0,0,c,0,c,11,c,c,8,0,8,16,0,16,8,0,8,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,15,0,15,c,0,c,0,0,0,c,0,c,c,0,c,26,0,27,0,0,0,c,0,c,87,c,c,0,0,0,0,0,0,c,0,c,99,c,c,0,0,0,0,0,0,c,0,c,34,23,68
130,E06000043,LA,846,Brighton and Hove,79,c,c,61,c,c,c,0,c,43,c,c,c,0,16,c,0,15,0,0,0,c,0,c,c,0,c,c,0,c,77,c,c,c,0,c,54,c,c,c,0,21,c,0,19,0,0,0,c,0,c,c,0,c,c,0,c,79,c,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,12,c,c,c,0,c,13,0,13,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,c,0,c,c,0,c,0,0,0,c,0,c,23,0,23,c,0,c,c,0,c,15,c,c,c,0,c,16,0,17,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,c,0,c,c,0,c,0,0,0,c,0,c,29,0,30,c,0,c,c,0,c,76,c,c,0,0,0,0,0,0,c,0,c,96,c,c,0,0,0,0,0,0,c,0,c,30,23,77
