time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,CPP_start_rate,CPP_child_start,CPP_child_start_rate,CPP_end,CPP_end_rate,CPP_child_end,CPP_child_end_rate,CPP_anypoint,CPP_anypoint_rate,CPP_child_anypoint,CPP_child_anypoint_rate,CPP_At31,CPP_At31_rate
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans,299,56.4,296,55.9,230,43.4,230,43.4,513,96.8,497,93.8,283,53.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans,191,43.1,191,43.1,177,40,177,40,347,78.3,347,78.3,170,38.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans,380,56,379,55.9,347,51.2,346,51,560,82.6,554,81.7,213,31.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans,392,58.1,392,58.1,373,55.3,373,55.3,663,98.2,663,98.2,290,43
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Child Protection Plans,222,45,222,45,188,38.1,188,38.1,398,80.7,395,80.1,210,42.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Child Protection Plans,577,41.7,576,41.6,372,26.9,372,26.9,949,68.6,948,68.5,577,41.7
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Child Protection Plans,276,60.5,276,60.5,248,54.3,248,54.3,497,108.9,494,108.2,249,54.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Child Protection Plans,421,64.8,417,64.2,676,104,675,103.9,1007,155,1002,154.2,331,50.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans,167,26.3,167,26.3,263,41.5,263,41.5,395,62.3,395,62.3,132,20.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Child Protection Plans,230,41.7,230,41.7,312,56.5,311,56.3,560,101.4,557,100.9,248,44.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Child Protection Plans,365,37.3,365,37.3,401,40.9,401,40.9,744,75.9,742,75.7,343,35
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Child Protection Plans,934,58.9,927,58.5,1177,74.2,1174,74,1924,121.3,1909,120.4,747,47.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Child Protection Plans,466,135.4,466,135.4,288,83.7,288,83.7,695,201.9,678,196.9,407,118.2
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Child Protection Plans,156,44.1,156,44.1,129,36.5,129,36.5,238,67.3,236,66.7,109,30.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Child Protection Plans,468,39.5,464,39.2,496,41.9,496,41.9,849,71.7,845,71.3,353,29.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Child Protection Plans,406,72.3,406,72.3,352,62.7,352,62.7,740,131.9,740,131.9,388,69.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Child Protection Plans,516,45,515,44.9,500,43.6,500,43.6,952,83,947,82.5,452,39.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Child Protection Plans,538,78.1,536,77.8,492,71.4,488,70.9,876,127.2,860,124.9,384,55.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Child Protection Plans,138,38,138,38,141,38.8,141,38.8,266,73.2,264,72.7,125,34.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans,340,58.9,340,58.9,264,45.7,264,45.7,564,97.6,559,96.8,300,51.9
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans,819,52.9,818,52.8,713,46,713,46,1407,90.8,1388,89.6,694,44.8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans,470,59.1,467,58.7,672,84.5,667,83.9,998,125.5,989,124.3,326,41
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans,629,46.7,629,46.7,583,43.3,582,43.2,1022,75.9,1015,75.4,439,32.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans,579,41.1,578,41.1,528,37.5,527,37.4,870,61.8,867,61.6,342,24.3
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans,1056,66.3,1053,66.1,737,46.3,735,46.2,1529,96,1519,95.4,792,49.8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans,571,89.4,571,89.4,529,82.8,526,82.4,1002,156.9,996,156,473,74.1
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans,1027,63.1,1021,62.8,1221,75.1,1217,74.8,1811,111.3,1798,110.5,590,36.3
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans,44,56.4,44,56.4,32,41.1,32,41.1,66,84.7,66,84.7,34,43.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans,1221,43.6,1215,43.4,1485,53,1481,52.9,2329,83.2,2301,82.2,844,30.1
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans,737,100.8,737,100.8,489,66.9,489,66.9,1254,171.6,1238,169.4,765,104.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans,357,52.8,356,52.6,295,43.6,295,43.6,599,88.6,593,87.7,304,45
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Child Protection Plans,258,71.5,257,71.2,241,66.8,241,66.8,453,125.5,448,124.1,212,58.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans,443,57.6,443,57.6,381,49.6,381,49.6,764,99.4,762,99.1,383,49.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans,287,47.8,285,47.5,250,41.6,249,41.5,503,83.8,497,82.8,253,42.1
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans,257,56.7,257,56.7,260,57.4,260,57.4,468,103.3,465,102.6,208,45.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans,806,47.3,801,47,642,37.7,642,37.7,1337,78.5,1321,77.6,695,40.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans,398,72.2,398,72.2,444,80.6,443,80.4,752,136.4,742,134.6,308,55.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans,184,47.2,180,46.2,197,50.6,196,50.3,326,83.7,318,81.6,129,33.1
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans,455,71.3,455,71.3,378,59.2,378,59.2,704,110.3,697,109.2,326,51.1
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans,637,56.9,636,56.8,658,58.8,655,58.5,1186,105.9,1180,105.4,528,47.1
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans,367,64.5,367,64.5,376,66,373,65.5,612,107.5,609,107,236,41.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans,448,38.9,444,38.6,496,43.1,495,43,876,76.2,855,74.3,380,33
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans,204,55.5,204,55.5,147,40,147,40,311,84.6,311,84.6,164,44.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans,528,40.8,528,40.8,346,26.7,346,26.7,741,57.2,737,56.9,395,30.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans,265,45.7,263,45.4,339,58.5,338,58.3,531,91.6,525,90.6,192,33.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans,545,18.3,545,18.3,671,22.5,671,22.5,1092,36.6,1084,36.3,421,14.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans,1414,54.7,1411,54.6,851,32.9,851,32.9,1991,77,1981,76.7,1140,44.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans,390,72.7,386,71.9,309,57.6,306,57,580,108.1,561,104.6,271,50.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans,825,49.6,821,49.4,832,50.1,828,49.8,1369,82.4,1359,81.8,537,32.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans,254,55.5,254,55.5,284,62,284,62,523,114.3,519,113.4,239,52.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans,215,56.7,212,56,125,33,124,32.7,288,76,283,74.7,163,43
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans,727,48.5,724,48.3,629,41.9,627,41.8,1231,82.1,1214,80.9,602,40.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans,277,70.2,277,70.2,194,49.2,194,49.2,480,121.7,480,121.7,286,72.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans,125,45.7,125,45.7,129,47.1,129,47.1,237,86.6,237,86.6,108,39.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans,353,69.7,351,69.3,344,67.9,343,67.7,632,124.8,621,122.6,288,56.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans,292,24.8,292,24.8,240,20.4,240,20.4,482,40.9,482,40.9,242,20.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans,576,54.9,575,54.8,508,48.4,508,48.4,1121,106.8,1112,106,613,58.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans,1340,47.6,1332,47.3,1137,40.4,1134,40.2,2248,79.8,2212,78.5,1111,39.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans,205,79.7,205,79.7,142,55.2,142,55.2,306,119,304,118.2,164,63.8
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans,1474,45.2,1471,45.1,1264,38.8,1259,38.6,2455,75.3,2438,74.8,1191,36.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans,388,62.8,388,62.8,231,37.4,231,37.4,589,95.3,587,95,358,57.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans,60,9.3,59,9.2,67,10.4,67,10.4,100,15.6,99,15.4,33,5.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans,579,41.3,579,41.3,503,35.9,503,35.9,1007,71.8,997,71.1,504,36
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans,242,56.6,242,56.6,191,44.6,191,44.6,425,99.3,424,99.1,234,54.7
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans,199,56.8,199,56.8,201,57.4,201,57.4,355,101.4,355,101.4,154,44
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans,367,94.2,366,93.9,259,66.5,257,66,514,131.9,503,129.1,255,65.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans,373,78.1,370,77.5,369,77.2,367,76.8,605,126.6,598,125.2,236,49.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans,967,38.3,964,38.2,931,36.9,922,36.5,1856,73.5,1816,72,925,36.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans,139,38.9,139,38.9,105,29.4,105,29.4,212,59.3,212,59.3,107,29.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans,701,41.8,697,41.6,582,34.7,580,34.6,1071,63.9,1057,63,489,29.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans,87,26.3,87,26.3,66,20,66,20,155,46.9,155,46.9,89,26.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans,109,29.9,109,29.9,80,21.9,80,21.9,175,47.9,174,47.7,95,26
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans,120,35.1,119,34.8,155,45.3,155,45.3,234,68.4,233,68.1,79,23.1
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans,268,80,268,80,252,75.3,252,75.3,483,144.3,480,143.4,231,69
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Child Protection Plans,534,58.9,534,58.9,468,51.7,468,51.7,919,101.4,917,101.2,451,49.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans,469,45,465,44.6,634,60.8,630,60.4,937,89.9,914,87.7,303,29.1
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans,809,57.2,805,56.9,648,45.8,647,45.7,1248,88.2,1226,86.6,600,42.4
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans,355,45.9,355,45.9,328,42.4,325,42,598,77.3,591,76.4,270,34.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans,604,49.2,601,49,585,47.6,585,47.6,1033,84.1,1024,83.4,448,36.5
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans,c,c,c,c,c,c,c,c,c,c,c,c,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans,201,47.6,201,47.6,187,44.3,184,43.6,298,70.6,295,69.9,111,26.3
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans,501,97.7,493,96.1,430,83.8,424,82.7,804,156.8,787,153.4,374,72.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans,195,66.2,195,66.2,177,60.1,177,60.1,311,105.7,310,105.3,134,45.5
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans,490,45.1,488,44.9,388,35.7,387,35.6,800,73.6,793,72.9,412,37.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans,177,31.1,177,31.1,254,44.6,254,44.6,370,65,370,65,116,20.4
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans,290,60.4,290,60.4,221,46.1,217,45.2,435,90.7,430,89.6,214,44.6
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans,201,80.6,201,80.6,212,85,212,85,378,151.6,377,151.2,166,66.6
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans,512,49.5,512,49.5,442,42.7,441,42.6,838,81,833,80.5,396,38.3
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans,260,61.2,260,61.2,266,62.6,265,62.4,465,109.5,462,108.8,199,46.8
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans,c,c,c,c,7,94.7,7,94.7,7,94.7,7,94.7,0,0
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans,227,38.5,224,38,225,38.1,225,38.1,446,75.6,443,75.1,221,37.5
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans,198,59,198,59,179,53.4,179,53.4,340,101.4,336,100.2,161,48
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans,264,44.9,264,44.9,320,54.4,320,54.4,516,87.7,513,87.2,196,33.3
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans,179,46.6,179,46.6,159,41.4,159,41.4,296,77.1,288,75,137,35.7
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans,102,37.2,102,37.2,82,29.9,82,29.9,174,63.4,174,63.4,92,33.5
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans,311,50.3,311,50.3,252,40.7,252,40.7,610,98.6,605,97.8,358,57.8
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans,332,50.6,331,50.5,264,40.2,264,40.2,566,86.3,564,86,302,46
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans,295,36.2,295,36.2,318,39,317,38.9,542,66.5,538,66,224,27.5
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans,336,54.9,336,54.9,282,46.1,282,46.1,609,99.5,609,99.5,327,53.4
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans,307,50.7,307,50.7,308,50.8,304,50.2,636,105,625,103.1,328,54.1
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans,209,35.8,208,35.6,186,31.8,186,31.8,356,60.9,355,60.8,170,29.1
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans,112,28.6,112,28.6,109,27.8,109,27.8,208,53.1,208,53.1,99,25.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans,433,75.5,424,73.9,314,54.7,314,54.7,632,110.2,623,108.6,318,55.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans,255,29.5,255,29.5,241,27.9,241,27.9,461,53.4,453,52.4,220,25.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans,299,54.4,299,54.4,262,47.7,262,47.7,517,94.1,517,94.1,255,46.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans,267,36.8,264,36.4,210,28.9,209,28.8,439,60.5,435,59.9,229,31.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans,296,42,296,42,218,30.9,218,30.9,480,68.1,479,68,262,37.2
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans,423,46.1,422,46,348,38,346,37.7,725,79.1,713,77.8,377,41.1
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans,417,52.5,415,52.2,410,51.6,409,51.5,736,92.6,733,92.2,326,41
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans,257,31.7,253,31.3,281,34.7,280,34.6,485,59.9,478,59,204,25.2
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans,259,40.6,258,40.5,392,61.5,391,61.3,671,105.2,668,104.7,279,43.7
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans,246,44.1,244,43.8,185,33.2,185,33.2,368,66,366,65.6,183,32.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans,175,33.6,174,33.4,146,28,143,27.4,289,55.4,286,54.9,143,27.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans,207,30.7,207,30.7,251,37.2,244,36.1,422,62.5,413,61.2,171,25.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans,258,42.8,255,42.3,237,39.3,237,39.3,458,75.9,450,74.6,221,36.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans,133,37.3,133,37.3,195,54.7,195,54.7,295,82.7,294,82.4,100,28
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans,212,47.1,211,46.9,192,42.7,192,42.7,374,83.1,373,82.9,182,40.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans,228,31.1,228,31.1,155,21.1,155,21.1,343,46.8,343,46.8,188,25.7
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans,96,22.4,96,22.4,75,17.5,75,17.5,165,38.5,164,38.3,90,21
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans,272,60.9,272,60.9,182,40.7,182,40.7,429,96,429,96,247,55.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans,241,37.8,241,37.8,196,30.7,195,30.6,404,63.3,396,62.1,208,32.6
2013,Reporting year,National,E92000001,England,,,,,,Child Protection Plans,52680,46.1,52490,46,52120,45.6,51790,45.3,95310,83.4,94270,82.5,43190,37.8
2013,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans,3400,64.7,3400,64.7,3530,67.1,3520,67.1,6210,118.2,6150,117.2,2680,51.1
2013,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans,7980,53,7960,52.9,8200,54.5,8140,54.1,14420,95.8,14270,94.8,6220,41.3
2013,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Child Protection Plans,6030,53.2,6000,53,5470,48.3,5460,48.2,10750,94.9,10630,93.8,5280,46.6
2013,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans,4760,49.8,4750,49.6,4340,45.4,4320,45.1,8100,84.6,8020,83.8,3760,39.3
2013,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans,6680,53.7,6660,53.5,6540,52.5,6520,52.4,11780,94.6,11680,93.9,5240,42.1
2013,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans,4380,34.6,4370,34.5,4530,35.8,4520,35.7,8110,64.1,8040,63.5,3580,28.2
2013,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans,7330,39.5,7300,39.4,7340,39.6,7320,39.5,13760,74.2,13680,73.8,6410,34.6
2013,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans,7090,37.8,7040,37.5,7270,38.8,7120,38,13330,71,13030,69.5,6050,32.3
2013,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans,5050,47.4,5020,47.2,4900,46.1,4880,45.9,8870,83.4,8780,82.5,3970,37.3
2013,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans,2990,44.4,2980,44.2,3020,44.9,3020,44.8,5680,84.3,5660,84,2660,39.5
2013,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans,4340,36.8,4320,36.6,4320,36.6,4300,36.5,8080,68.5,8020,68,3760,31.8
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans,125,54.9,125,54.9,156,68.5,156,68.5,216,94.8,216,94.8,60,26.3
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Child Protection Plans,569,56.8,568,56.7,612,61,610,60.8,1021,101.8,1015,101.2,409,40.8
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans,227,56.3,227,56.3,240,59.5,239,59.3,410,101.7,405,100.5,170,42.2
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans,146,72,144,71,134,66,134,66,270,133.1,267,131.6,136,67
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans,295,93.2,295,93.2,277,87.6,277,87.6,549,173.5,549,173.5,272,86
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans,377,69.1,377,69.1,435,79.8,434,79.6,748,137.2,726,133.2,313,57.4
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans,181,44.9,181,44.9,219,54.3,219,54.3,346,85.8,345,85.5,127,31.5
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans,327,53.6,327,53.6,243,39.8,243,39.8,532,87.1,531,87,289,47.3
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans,210,76.3,210,76.3,219,79.6,219,79.6,373,135.5,373,135.5,154,56
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans,193,65.5,193,65.5,235,79.7,235,79.7,346,117.3,346,117.3,111,37.6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans,402,95.4,402,95.4,306,72.6,306,72.6,675,160.2,664,157.5,369,87.6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans,346,63.2,346,63.2,449,82.1,449,82.1,720,131.6,715,130.7,271,49.5
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans,201,52,200,51.7,286,74,286,74,427,110.4,422,109.2,141,36.5
