time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Section 47s and Initial Child Protection Conferences,394,62.1,377,59.4,191,30.1,189,29.8,27,34,44,86,14,20,28
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Section 47s and Initial Child Protection Conferences,1034,187.3,928,168.1,256,46.4,255,46.2,71,143,18,24,10,12,14
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Section 47s and Initial Child Protection Conferences,1648,168.2,1584,161.7,397,40.5,397,40.5,66,42,47,242,13,28,66
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Section 47s and Initial Child Protection Conferences,1495,94.3,1426,89.9,1042,65.7,1023,64.5,72,473,193,304,13,15,22
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Section 47s and Initial Child Protection Conferences,922,267.8,849,246.6,512,148.7,508,147.6,17,331,100,64,14,15,17
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Section 47s and Initial Child Protection Conferences,270,76.4,249,70.4,180,50.9,180,50.9,48,132,0,0,10,12,13
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Section 47s and Initial Child Protection Conferences,936,79,847,71.5,687,58,654,55.2,244,412,13,18,9,12,14
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Section 47s and Initial Child Protection Conferences,793,141.3,736,131.1,455,81.1,448,79.8,63,308,42,42,12,14,15
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Section 47s and Initial Child Protection Conferences,1242,108.3,1146,99.9,551,48,548,47.8,94,216,117,124,12,15,20
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Section 47s and Initial Child Protection Conferences,1897,275.5,1788,259.6,605,87.8,601,87.3,159,300,39,107,10,11,15
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Section 47s and Initial Child Protection Conferences,221,60.8,219,60.3,158,43.5,158,43.5,32,95,18,13,11,13,15
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Section 47s and Initial Child Protection Conferences,414,71.7,414,71.7,407,70.5,407,70.5,108,279,12,8,10,12,13
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Section 47s and Initial Child Protection Conferences,1976,127.6,1833,118.4,970,62.6,962,62.1,480,336,70,84,5,11,14
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Section 47s and Initial Child Protection Conferences,1148,144.3,1015,127.6,545,68.5,541,68,129,170,70,176,11,14,25
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Section 47s and Initial Child Protection Conferences,1347,100.1,1293,96,720,53.5,719,53.4,116,504,34,65,11,13,14
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Section 47s and Initial Child Protection Conferences,1165,82.8,1139,80.9,579,41.1,578,41.1,131,417,c,c,11,13,14
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Section 47s and Initial Child Protection Conferences,2623,164.8,2464,154.8,1241,78,1237,77.7,94,279,135,733,15,25,40
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Section 47s and Initial Child Protection Conferences,1175,184,1091,170.8,640,100.2,638,99.9,247,374,9,10,9,12,14
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Section 47s and Initial Child Protection Conferences,2526,155.3,2407,148,1070,65.8,1060,65.2,368,544,74,84,9,12,14
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Section 47s and Initial Child Protection Conferences,82,105.2,76,97.5,44,56.4,44,56.4,13,25,0,6,10,12,13
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Section 47s and Initial Child Protection Conferences,3393,121.2,3139,112.1,942,33.6,937,33.5,152,508,109,173,12,14,17
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Section 47s and Initial Child Protection Conferences,1828,250.1,1709,233.8,900,123.1,883,120.8,82,232,329,257,15,17,21
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Section 47s and Initial Child Protection Conferences,938,138.7,905,133.8,396,58.6,392,58,74,137,72,113,12,15,23
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Section 47s and Initial Child Protection Conferences,549,152.1,508,140.7,296,82,294,81.4,41,145,53,57,13,15,19
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Section 47s and Initial Child Protection Conferences,1300,169.1,1194,155.3,477,62,477,62,59,232,69,117,12,14,20
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Section 47s and Initial Child Protection Conferences,447,74.5,428,71.3,301,50.1,299,49.8,40,226,19,16,11,13,14
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Section 47s and Initial Child Protection Conferences,592,130.6,573,126.4,297,65.5,294,64.9,71,189,10,27,11,13,15
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Section 47s and Initial Child Protection Conferences,997,58.6,988,58,898,52.7,889,52.2,243,599,37,19,10,13,14
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Section 47s and Initial Child Protection Conferences,850,154.2,800,145.2,436,79.1,434,78.7,80,290,28,38,11,13,14
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Section 47s and Initial Child Protection Conferences,606,155.5,550,141.1,197,50.6,192,49.3,60,124,c,c,10,12,14
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Section 47s and Initial Child Protection Conferences,1321,206.9,1256,196.7,518,81.1,511,80,126,337,32,23,11,13,15
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Section 47s and Initial Child Protection Conferences,1337,119.4,1320,117.9,746,66.6,743,66.3,57,676,c,c,13,14,15
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Section 47s and Initial Child Protection Conferences,795,139.7,722,126.8,394,69.2,394,69.2,143,212,15,24,9,12,14
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Section 47s and Initial Child Protection Conferences,760,66.1,716,62.2,543,47.2,536,46.6,120,359,31,33,11,13,14
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Section 47s and Initial Child Protection Conferences,345,93.8,311,84.6,228,62,228,62,59,131,31,7,10,13,15
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Section 47s and Initial Child Protection Conferences,1899,146.6,1726,133.2,530,40.9,528,40.8,28,237,60,205,14,16,29
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Section 47s and Initial Child Protection Conferences,645,111.3,556,95.9,293,50.5,291,50.2,26,175,45,47,13,14,17
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Section 47s and Initial Child Protection Conferences,1127,37.8,1053,35.3,601,20.1,596,20,234,339,13,15,9,12,13
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Section 47s and Initial Child Protection Conferences,2994,115.9,2816,109,1558,60.3,1544,59.7,132,331,205,890,14,24,38
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Section 47s and Initial Child Protection Conferences,971,181,924,172.2,477,88.9,466,86.8,213,150,32,82,5,11,15
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Section 47s and Initial Child Protection Conferences,1349,81.2,1310,78.8,328,19.7,328,19.7,37,157,28,104,13,14,27
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Section 47s and Initial Child Protection Conferences,939,205.1,817,178.5,330,72.1,327,71.4,34,263,10,23,13,14,15
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Section 47s and Initial Child Protection Conferences,448,118.2,417,110.1,241,63.6,232,61.2,63,133,22,23,10,13,15
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Section 47s and Initial Child Protection Conferences,2389,159.3,2225,148.3,768,51.2,764,50.9,183,460,47,75,11,13,14
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Section 47s and Initial Child Protection Conferences,822,208.4,736,186.6,308,78.1,307,77.8,90,197,14,7,10,12,14
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Section 47s and Initial Child Protection Conferences,340,124.2,324,118.3,140,51.1,139,50.8,22,50,19,49,13,15,24
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Section 47s and Initial Child Protection Conferences,848,167.4,789,155.8,427,84.3,414,81.7,67,260,38,62,11,13,15
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Section 47s and Initial Child Protection Conferences,897,76.1,805,68.3,328,27.8,327,27.7,64,62,50,152,12,19,28
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Section 47s and Initial Child Protection Conferences,1365,130.1,1272,121.2,635,60.5,629,59.9,132,222,77,204,11,14,24
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Section 47s and Initial Child Protection Conferences,2755,97.8,2595,92.1,1527,54.2,1501,53.3,81,973,262,210,13,15,17
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Section 47s and Initial Child Protection Conferences,505,196.4,464,180.4,254,98.8,253,98.4,11,52,30,161,16,24,43
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Section 47s and Initial Child Protection Conferences,4066,124.7,3852,118.1,1568,48.1,1558,47.8,353,610,209,396,11,14,21
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Section 47s and Initial Child Protection Conferences,869,140.6,826,133.6,431,69.7,430,69.6,64,172,49,146,12,15,25
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Section 47s and Initial Child Protection Conferences,532,82.8,508,79.1,73,11.4,72,11.2,27,37,0,9,5,12,13
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Section 47s and Initial Child Protection Conferences,1582,112.9,1456,103.9,617,44,616,43.9,201,323,42,51,10,13,14
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Section 47s and Initial Child Protection Conferences,977,228.3,601,140.4,259,60.5,259,60.5,9,169,9,72,13,15,22
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Section 47s and Initial Child Protection Conferences,557,159,503,143.6,229,65.4,228,65.1,34,158,8,29,12,13,14
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Section 47s and Initial Child Protection Conferences,914,234.6,815,209.2,397,101.9,395,101.4,69,226,37,65,12,14,16
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Section 47s and Initial Child Protection Conferences,1555,325.5,1357,284.1,463,96.9,446,93.4,82,300,41,40,12,13,15
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Section 47s and Initial Child Protection Conferences,2616,103.6,2414,95.6,1123,44.5,1104,43.7,57,749,104,213,14,15,17
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Section 47s and Initial Child Protection Conferences,392,109.6,378,105.7,158,44.2,158,44.2,27,76,19,36,12,14,18
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Section 47s and Initial Child Protection Conferences,1672,99.7,1550,92.5,695,41.5,680,40.6,85,237,182,191,13,16,22
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Section 47s and Initial Child Protection Conferences,386,116.9,336,101.7,104,31.5,104,31.5,19,64,7,14,12,14,15
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Section 47s and Initial Child Protection Conferences,262,71.8,240,65.7,122,33.4,121,33.1,29,77,c,c,11,13,15
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Section 47s and Initial Child Protection Conferences,301,88,277,81,163,47.6,161,47.1,29,97,9,28,11,14,15
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Section 47s and Initial Child Protection Conferences,363,108.4,361,107.8,282,84.2,282,84.2,64,190,10,18,11,12,14
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Section 47s and Initial Child Protection Conferences,1220,134.6,1151,127,596,65.8,595,65.7,110,358,32,96,12,13,14
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Section 47s and Initial Child Protection Conferences,885,84.9,837,80.3,510,48.9,503,48.2,84,321,32,73,12,14,15
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Section 47s and Initial Child Protection Conferences,2208,156,1999,141.2,928,65.6,909,64.2,33,268,158,398,14,20,31
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Section 47s and Initial Child Protection Conferences,679,87.8,650,84,401,51.8,398,51.5,70,309,15,7,11,13,15
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Section 47s and Initial Child Protection Conferences,1018,82.9,972,79.2,743,60.5,730,59.5,37,410,151,145,14,15,18
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Section 47s and Initial Child Protection Conferences,c,c,c,c,c,c,c,c,c,c,0,0,0,7,13
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Section 47s and Initial Child Protection Conferences,746,176.7,641,151.8,240,56.8,240,56.8,23,196,11,10,12,14,15
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Section 47s and Initial Child Protection Conferences,862,168.1,790,154,552,107.6,539,105.1,137,269,91,55,11,14,16
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Section 47s and Initial Child Protection Conferences,312,106,297,100.9,221,75.1,219,74.4,36,75,33,77,12,15,23
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Section 47s and Initial Child Protection Conferences,1620,149,1518,139.6,575,52.9,573,52.7,106,448,c,c,11,13,14
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Section 47s and Initial Child Protection Conferences,493,86.6,429,75.3,206,36.2,204,35.8,41,145,14,6,11,13,14
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Section 47s and Initial Child Protection Conferences,519,108.2,504,105,307,64,307,64,18,219,52,18,13,14,15
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Section 47s and Initial Child Protection Conferences,687,275.6,635,254.7,275,110.3,272,109.1,42,97,27,109,12,15,26
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Section 47s and Initial Child Protection Conferences,1288,124.5,1147,110.9,555,53.6,551,53.3,74,201,108,163,13,15,23
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Section 47s and Initial Child Protection Conferences,642,151.1,602,141.7,343,80.7,341,80.3,97,158,45,43,10,13,16
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Section 47s and Initial Child Protection Conferences,7,94.7,c,c,c,c,c,c,c,0,c,0,9,9,16
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,405,68.7,401,68,230,39,227,38.5,69,113,15,33,10,14,15
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,501,149.4,450,134.2,229,68.3,228,68,40,60,42,87,12,18,25
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,400,68,391,66.5,282,48,282,48,22,129,31,100,13,15,25
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,490,127.6,468,121.9,217,56.5,214,55.7,30,108,30,49,12,14,20
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,391,142.4,367,133.7,120,43.7,118,43,45,56,7,12,10,12,14
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,849,137.2,771,124.6,346,55.9,346,55.9,28,304,6,8,13,14,15
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1039,158.4,915,139.5,365,55.6,363,55.3,157,107,57,44,8,11,16
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,908,111.4,838,102.8,351,43.1,348,42.7,82,187,18,64,11,13,15
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,648,105.9,604,98.7,384,62.8,379,61.9,63,199,49,73,12,14,18
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,990,163.4,925,152.6,339,55.9,338,55.8,71,106,53,109,11,15,22
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,537,91.9,505,86.4,244,41.8,242,41.4,62,82,38,62,10,14,21
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,317,81,301,76.9,139,35.5,138,35.3,29,28,32,50,11,18,23
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1231,214.6,1151,200.7,575,100.3,556,96.9,c,431,c,73,12,13,15
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,830,96.1,755,87.4,290,33.6,286,33.1,44,139,63,44,12,14,18
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,754,137.2,731,133.1,338,61.5,338,61.5,50,226,20,42,12,13,14
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,712,98.1,700,96.5,282,38.9,277,38.2,69,119,24,70,11,13,20
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,717,101.8,653,92.7,346,49.1,342,48.5,73,156,58,59,11,14,18
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,738,80.5,732,79.9,472,51.5,471,51.4,65,73,85,249,14,22,42
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,833,104.8,780,98.1,467,58.8,464,58.4,202,219,26,20,8,11,13
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,534,66,504,62.3,320,39.5,310,38.3,87,169,24,40,10,12,14
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,888,139.2,849,133.1,289,45.3,287,45,99,86,16,88,8,13,24
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,636,114.1,592,106.2,291,52.2,287,51.5,65,143,29,54,11,14,17
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,482,92.5,403,77.3,173,33.2,171,32.8,56,79,8,24,9,12,15
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,613,90.8,568,84.1,262,38.8,262,38.8,77,152,18,15,10,12,14
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,582,96.5,526,87.2,279,46.2,274,45.4,28,94,49,108,13,18,25
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,474,132.9,431,120.8,159,44.6,157,44,26,91,20,22,12,14,18
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,593,131.7,559,124.2,239,53.1,238,52.9,34,135,30,38,12,14,16
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,493,67.3,462,63,274,37.4,274,37.4,42,200,14,18,12,14,15
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,289,67.5,249,58.1,118,27.5,113,26.4,36,57,8,17,9,12,14
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,798,178.5,743,166.2,329,73.6,322,72,67,144,43,75,11,14,20
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,702,110.1,675,105.8,279,43.7,278,43.6,c,78,c,161,15,23,31
2013,Reporting year,National,E92000001,England,,,,,,Section 47s and Initial Child Protection Conferences,127190,111.3,117350,102.7,60080,52.6,59280,51.9,12920,28970,6100,11480,11,14,17
2013,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Section 47s and Initial Child Protection Conferences,6240,118.9,5910,112.5,3760,71.7,3750,71.3,720,2000,460,570,11,14,16
2013,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Section 47s and Initial Child Protection Conferences,16920,112.4,15120,100.5,9530,63.3,9300,61.8,2790,4650,740,1140,10,13,15
2013,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Section 47s and Initial Child Protection Conferences,15800,139.4,14700,129.8,6890,60.8,6810,60.1,1180,3210,950,1420,176,231,292
2013,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Section 47s and Initial Child Protection Conferences,11580,121,10730,112.2,5470,57.2,5400,56.4,1550,2420,410,1080,10,13,17
2013,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Section 47s and Initial Child Protection Conferences,12460,100.1,11690,93.9,7370,59.2,7300,58.7,1280,4950,540,580,12,14,15
2013,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Section 47s and Initial Child Protection Conferences,12730,100.6,11610,91.7,4890,38.6,4850,38.3,1070,2400,430,970,11,13,17
2013,Reporting year,Regional,E92000001,England,E12000007,London,,,,Section 47s and Initial Child Protection Conferences,19700,106.3,18450,99.6,8590,46.4,8480,45.8,2050,3450,870,2060,11,14,20
2013,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Section 47s and Initial Child Protection Conferences,21630,115.3,19630,104.6,7960,42.4,7840,41.8,1380,3380,1010,2190,12,15,22
2013,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Section 47s and Initial Child Protection Conferences,10150,95.3,9510,89.4,5610,52.7,5560,52.2,900,2510,690,1480,12,14,21
2013,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Section 47s and Initial Child Protection Conferences,8580,127.4,7990,118.7,3490,51.9,3440,51.1,790,1330,350,880,11,14,21
2013,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Section 47s and Initial Child Protection Conferences,11120,94.3,10460,88.7,5100,43.2,5040,42.7,1260,2120,520,1180,10,14,19
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,173,76,173,76,126,55.3,126,55.3,50,60,8,8,10,11,13
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,1054,105.1,1002,100,630,62.8,629,62.7,66,358,58,148,12,14,19
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000020,Gateshead,Section 47s and Initial Child Protection Conferences,490,121.6,468,116.1,263,65.3,263,65.3,38,224,c,c,12,13,14
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,350,172.5,330,162.6,166,81.8,164,80.8,34,122,c,c,11,13,14
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,329,104,326,103,325,102.7,325,102.7,76,192,41,16,11,13,15
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,498,91.3,461,84.6,393,72.1,392,71.9,214,122,19,36,4,10,13
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,275,68.2,270,66.9,213,52.8,213,52.8,52,134,8,19,11,13,14
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000048,Northumberland,Section 47s and Initial Child Protection Conferences,849,139.1,783,128.2,349,57.2,349,57.2,62,231,17,39,11,13,15
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,477,173.3,439,159.5,234,85,234,85,53,121,45,15,11,13,16
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,262,88.9,254,86.1,243,82.4,236,80,15,90,71,63,15,17,21
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,950,225.4,886,210.2,419,99.4,418,99.2,15,119,112,173,14,18,23
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,536,98,514,94,401,73.3,396,72.4,45,228,82,45,12,14,17
