time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Assessments_completed,Assessments_completed_rate,Same_day,1-10_days,11-20_days,21-30_days,31-40_days,41-45_days,46-50_days,51-60_days,61+_days,25th_Percentile_days,Median_days,75th_Percentile_days
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Duration of assessment,6410,228.9,130,1103,1817,1081,815,331,231,407,495,12,22,38
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Duration of assessment,3355,459.1,342,265,444,444,463,216,180,311,690,16,34,55
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Duration of assessment,632,82.2,c,120,182,119,108,36,c,33,20,12,21,35
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Duration of assessment,444,74,12,70,61,51,47,195,7,c,c,14,38,43
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Duration of assessment,390,86.1,11,91,98,63,58,17,7,13,32,10,19,35
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Duration of assessment,2977,174.9,135,602,795,515,447,176,100,123,84,11,20,35
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Duration of assessment,3968,720,212,590,624,495,711,708,218,186,224,13,32,43
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Duration of assessment,4230,743.1,309,1528,581,505,391,200,151,213,352,3,15,37
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Duration of assessment,2146,186.6,62,236,213,233,253,122,129,184,714,22,44,71
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Duration of assessment,1026,278.9,26,141,131,160,166,98,56,80,168,17,33,49
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Duration of assessment,118,9.1,6,17,26,13,18,22,10,c,c,14,29,42
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Duration of assessment,908,156.6,15,158,170,164,189,92,23,27,70,13,28,40
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Duration of assessment,2145,71.9,25,287,1144,466,180,20,12,c,c,15,20,22
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Duration of assessment,3283,127,24,233,959,459,1250,96,64,93,105,15,30,35
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Duration of assessment,53,9.9,26,18,8,c,c,0,0,0,0,0,1,8
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Duration of assessment,1500,395.9,10,197,242,281,224,99,100,110,237,17,31,49
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Duration of assessment,124,31.4,10,71,29,10,c,c,0,0,0,2,9,14
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Duration of assessment,837,305.7,37,381,215,113,62,10,c,9,c,8,11,20
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Duration of assessment,2351,464.2,17,373,420,379,359,393,207,138,65,15,30,44
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Duration of assessment,4118,349.3,707,852,608,814,332,104,117,166,418,4,19,33
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Duration of assessment,3602,343.2,75,355,339,488,492,249,241,464,899,24,41,60
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Duration of assessment,5849,207.6,241,1239,1947,1049,579,289,150,210,145,10,17,29
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Duration of assessment,406,157.9,c,63,121,82,65,24,c,17,20,15,23,37
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Duration of assessment,4869,149.3,305,639,668,643,715,1106,286,199,308,14,33,44
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Duration of assessment,3801,614.9,28,301,592,619,668,405,288,345,555,21,36,49
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Duration of assessment,11,1.7,c,10,c,0,0,0,0,0,0,1,4,5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Duration of assessment,1195,85.3,10,155,274,203,349,46,33,51,74,15,29,35
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Duration of assessment,241,68.8,34,76,67,29,31,c,c,c,0,3,11,22
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Duration of assessment,1037,266.1,250,49,64,75,91,157,93,103,155,2,39,50
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Duration of assessment,306,12.1,7,74,184,38,c,0,0,0,c,10,19,20
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Duration of assessment,c,c,0,c,c,0,0,0,0,0,0,10,11,11
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Duration of assessment,1938,115.6,184,659,324,223,325,149,33,27,14,3,14,32
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Duration of assessment,7,2.1,c,c,6,0,0,0,0,0,0,15,15,16
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Duration of assessment,521,142.7,87,309,70,26,25,c,c,0,0,1,3,10
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration of assessment,793,231.8,c,205,179,119,122,110,c,11,34,10,21,38
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Duration of assessment,871,260.2,55,185,132,103,134,132,18,58,54,10,26,42
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Duration of assessment,194,13.7,8,39,60,64,20,c,0,0,c,11,18,25
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Duration of assessment,2754,356.1,13,396,692,617,503,225,74,85,149,15,25,38
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration of assessment,0,0,z,z,z,z,z,z,z,z,z,z,z,z
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration of assessment,540,127.9,300,34,39,46,28,23,16,15,39,0,0,29
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Duration of assessment,4228,388.8,683,844,1112,714,416,153,89,88,129,7,16,28
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration of assessment,306,53.7,c,38,216,22,29,c,0,0,0,14,15,20
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Duration of assessment,42,8.8,21,14,6,c,c,0,0,0,0,0,1,5
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Duration of assessment,2629,254.1,80,522,473,465,352,112,76,134,415,11,25,43
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Duration of assessment,2168,510.4,71,265,238,359,566,122,87,126,334,19,34,46
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Duration of assessment,14,189.4,0,c,c,c,c,c,0,0,0,13,19,36
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Duration of assessment,2246,380.7,27,150,215,303,361,161,152,224,653,27,43,65
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Duration of assessment,1651,492.4,0,151,234,249,291,222,100,143,261,22,37,50
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Duration of assessment,1311,222.9,11,134,171,142,303,243,83,66,158,21,36,45
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Duration of assessment,2694,701.6,c,c,137,322,605,704,328,277,269,34,43,48
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Duration of assessment,1200,437.1,7,606,143,145,244,20,9,7,19,9,10,30
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Duration of assessment,2554,412.7,0,666,555,503,573,230,22,c,c,10,22,34
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Duration of assessment,688,104.9,22,118,150,123,187,38,9,21,20,14,28,35
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Duration of assessment,1081,132.6,30,136,147,79,123,273,148,94,51,18,42,46
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Duration of assessment,2424,400,7,497,381,305,354,293,98,171,318,14,31,45
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Duration of assessment,1497,256.2,29,357,283,317,241,102,49,59,60,10,23,35
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Duration of assessment,1473,376.4,18,74,234,257,393,99,48,93,257,22,35,48
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Duration of assessment,2429,423.5,c,c,261,311,848,351,199,157,187,28,37,45
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Duration of assessment,267,30.9,19,111,70,22,45,0,0,0,0,3,11,21
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Duration of assessment,742,135.1,26,172,249,136,80,21,24,13,21,10,17,28
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Duration of assessment,952,131.2,89,429,181,112,66,20,10,25,20,3,9,21
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Duration of assessment,160,22.7,c,19,22,37,22,c,12,16,20,20,30,49
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Duration of assessment,2007,218.9,288,260,233,254,248,108,92,135,389,10,29,52
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Duration of assessment,3687,463.9,47,377,300,377,662,694,363,327,540,26,42,50
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Duration of assessment,1055,130.3,172,143,150,150,239,59,36,64,42,7,24,36
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Duration of assessment,1524,239,0,358,221,205,149,147,87,128,229,11,30,48
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Duration of assessment,2178,390.6,163,898,366,359,218,63,19,32,60,3,11,26
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Duration of assessment,1057,202.7,36,112,113,122,100,86,42,102,344,21,43,71
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Duration of assessment,1975,292.5,c,378,421,366,301,130,c,92,202,14,25,41
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Duration of assessment,3455,572.6,294,1160,476,397,466,92,63,143,364,5,15,35
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Duration of assessment,1533,340.6,74,172,164,237,500,92,45,78,171,19,35,41
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Duration of assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Duration of assessment,108,25.2,c,25,32,24,8,c,c,10,c,10,15,28
