time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_phase,revenue_state,number_schools,PercSchools,total_revenue_balance,average_revenue_balance,B01,B02,B06,total_income,perc_BalanceofIncome,NumOverThresh,PercOverThresh,ValueOverThresh,AveValueOverThresh
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Secondary,Surplus,1,50.0,0.004685,0.004685,0.000000,4684.810059,0.000000,7.140434,0.0656,0,0.0,0.0000,0
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Secondary,Total,2,100.0,-0.216303,-0.108152,0.000000,-216303.174316,0.000000,13.604252,-1.5900,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Special,Deficit,1,100.0,-0.046882,-0.046882,0.000000,-46882.078125,0.000000,3.888488,-1.2057,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Special,Total,1,100.0,-0.046882,-0.046882,0.000000,-46882.078125,0.000000,3.888488,-1.2057,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,Deficit,4,13.3,-0.310741,-0.077685,0.000000,-310741.461914,0.000000,13.550875,-2.2931,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,Surplus,26,86.7,4.122775,0.158568,1980766.230469,2263270.149902,-121261.589844,61.452884,6.7088,10,33.3,1.0909,109085
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,Total,30,100.0,3.812033,0.127068,1980766.230469,1952528.687988,-121261.589844,75.003760,5.0825,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Nursery,Surplus,3,100.0,0.258432,0.086144,0.000000,-68272.671875,326704.765625,1.643672,15.7228,2,66.7,0.1332,66577
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Nursery,Total,3,100.0,0.258432,0.086144,0.000000,-68272.671875,326704.765625,1.643672,15.7228,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Primary,Deficit,4,13.3,-0.359689,-0.089922,0.000000,-391039.463379,31350.021484,6.614369,-5.4380,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Primary,Surplus,26,86.7,6.260926,0.240805,40403.449219,6018358.100586,202164.380815,74.168607,8.4415,13,43.3,1.7275,132883
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Primary,Total,30,100.0,5.901236,0.196708,40403.449219,5627318.637207,233514.402300,80.782975,7.3050,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Pupil referral unit,Deficit,1,100.0,-0.584073,-0.584073,0.000000,-584073.375000,0.000000,4.933426,-11.8391,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Pupil referral unit,Total,1,100.0,-0.584073,-0.584073,0.000000,-584073.375000,0.000000,4.933426,-11.8391,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Secondary,Deficit,3,30.0,-0.941594,-0.313865,0.000000,-897280.421875,-44313.929688,16.669134,-5.6487,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Secondary,Surplus,7,70.0,3.301220,0.471603,1847641.000000,1574568.997070,-120989.681152,49.573403,6.6593,3,30.0,2.0727,690895
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Secondary,Total,10,100.0,2.359626,0.235963,1847641.000000,677288.575195,-165303.610840,66.242537,3.5621,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Special,Surplus,1,100.0,0.200646,0.200646,0.000000,200645.906250,0.000000,1.778239,11.2834,1,100.0,0.0584,58387
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Special,Total,1,100.0,0.200646,0.200646,0.000000,200645.906250,0.000000,1.778239,11.2834,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,Deficit,8,17.8,-1.885357,-0.235670,0.000000,-1872393.260254,-12963.908203,28.216929,-6.6817,:,:,:,:
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,Surplus,37,82.2,10.021224,0.270844,1888044.449219,7725300.332031,407879.465288,127.163921,7.8806,19,42.2,3.9917,210090
201819,Financial year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,Total,45,100.0,8.135867,0.180797,1888044.449219,5852907.071777,394915.557085,155.380850,5.2361,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Nursery,Deficit,80,20.3,-4.863863,-0.060798,-1946209.414551,-3281983.876709,364329.869476,56.327801,-8.6349,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Nursery,Surplus,314,79.7,33.638277,0.107128,11975228.848450,18776380.893631,2886667.393888,225.313552,14.9295,218,55.3,17.9867,82508
201718,Financial year,National,E92000001,England,,,,,,Nursery,Total,394,100.0,28.774414,0.073032,10029019.433899,15494397.016922,3250997.263364,281.641353,10.2167,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Primary,Deficit,1019,8.1,-50.872228,-0.049924,-11638211.470970,-37705411.362615,-1528605.407122,1312.140469,-3.8770,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Primary,Surplus,11495,90.8,1302.858562,0.113341,617110897.178339,656517994.039701,29229671.571647,15413.191340,8.4529,5148,40.7,383.3498,74466
201718,Financial year,National,E92000001,England,,,,,,Primary,Total,12656,100.0,1251.986334,0.098924,605472685.707369,618616724.164381,27896924.677230,16725.331810,7.4856,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Pupil referral unit,Deficit,47,19.5,-9.707510,-0.206543,-718138.539185,-9005041.103516,15669.330139,80.666855,-12.0341,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Pupil referral unit,Surplus,176,73.0,36.490600,0.207333,15223829.486816,20849391.911006,417378.582031,299.925416,12.1666,109,45.2,18.2692,167607
201718,Financial year,National,E92000001,England,,,,,,Pupil referral unit,Total,241,100.0,26.783090,0.111133,14505690.947632,11844350.807490,433047.912170,380.592271,7.0372,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Secondary,Deficit,313,30.2,-151.357201,-0.483569,-51633619.689209,-100682800.784180,959219.778538,1548.614713,-9.7737,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Secondary,Surplus,705,68.0,260.856700,0.370010,136334648.239990,122295882.180984,2226169.604982,4081.922543,6.3905,354,34.1,108.4096,306242
201718,Financial year,National,E92000001,England,,,,,,Secondary,Total,1037,100.0,109.499500,0.105593,84779128.863281,21534981.084305,3185389.383520,5630.537257,1.9447,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Special,Deficit,73,10.1,-16.446769,-0.225298,-4511876.780654,-11805581.740601,-129310.590034,180.372022,-9.1182,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Special,Surplus,646,89.5,160.142986,0.247899,74018495.597656,83964132.294546,2160357.634261,1750.510261,9.1484,335,46.4,52.4600,156597
201718,Financial year,National,E92000001,England,,,,,,Special,Total,722,100.0,143.696217,0.199025,69506618.817002,72158550.553945,2031047.044226,1930.882283,7.4420,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Total,Deficit,1532,10.2,-233.247572,-0.152250,-70448055.894568,-162480818.867620,-318697.019002,3178.121861,-7.3392,:,:,:,:
201718,Financial year,National,E92000001,England,,,,,,Total,Surplus,13336,88.6,1793.987126,0.134522,854663099.351252,902403781.319869,36920244.786809,21770.863112,8.2403,6164,41.0,580.4753,94172
201718,Financial year,National,E92000001,England,,,,,,Total,Total,15050,100.0,1560.739554,0.103704,784293143.769183,739649003.627044,36797406.280512,24948.984973,6.2557,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Nursery,Deficit,10,30.3,-0.326554,-0.032655,125646.550293,-479905.640625,27705.500000,4.006645,-8.1503,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Nursery,Surplus,23,69.7,2.278659,0.099072,1983973.805664,299070.238281,-4384.629936,11.685192,19.5004,19,57.6,1.3938,73360
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Nursery,Total,33,100.0,1.952106,0.059155,2109620.355957,-180835.402344,23320.870064,15.691837,12.4403,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Primary,Deficit,61,8.7,-3.077655,-0.050453,-1069960.747437,-1999207.402344,-8486.409470,65.804300,-4.6770,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Primary,Surplus,624,89.4,57.050815,0.091428,41302569.234192,14895477.800903,852768.089650,743.796300,7.6702,279,40.0,14.3088,51286
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Primary,Total,698,100.0,53.973161,0.077325,40232608.486755,12896270.398560,844281.680181,817.895147,6.5990,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Pupil referral unit,Deficit,4,26.7,-0.380733,-0.095183,-225938.476563,-154794.984375,0.000000,6.474462,-5.8805,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Pupil referral unit,Surplus,10,66.7,0.967194,0.096719,335430.060547,630333.669922,1430.290039,12.444272,7.7722,2,13.3,0.3753,187629
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Pupil referral unit,Total,15,100.0,0.586461,0.039097,109491.583984,475538.685547,1430.290039,23.177705,2.5303,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Secondary,Deficit,30,38.0,-18.657594,-0.621920,-7966547.940674,-10651912.572266,-39133.210548,110.150738,-16.9382,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Secondary,Surplus,45,57.0,12.940203,0.287560,8463778.089355,4554496.050049,-78071.082939,197.983139,6.5360,27,34.2,5.2680,195112
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Secondary,Total,79,100.0,-5.717391,-0.072372,497230.148682,-6097416.522217,-117204.293488,313.780626,-1.8221,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Special,Deficit,4,9.5,-0.599138,-0.149784,-74261.867812,-525141.921875,266.109985,9.381582,-6.3863,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Special,Surplus,38,90.5,8.346453,0.219644,6325711.062500,1932383.708008,88358.251953,94.503198,8.8319,19,45.2,2.0524,108019
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Special,Total,42,100.0,7.747315,0.184460,6251449.194688,1407241.786133,88624.361938,103.884780,7.4576,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Total,Deficit,109,12.6,-23.041673,-0.211391,-9211062.482192,-13810962.521484,-19648.010033,195.817727,-11.7669,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Total,Surplus,740,85.4,81.583325,0.110248,58411462.252258,22311761.467163,860100.918767,1060.412102,7.6935,346,39.9,23.3983,67625
201718,Financial year,Regional,E92000001,England,E12000001,North East,,,,Total,Total,867,100.0,58.541652,0.067522,49200399.770066,8500798.945679,840452.908734,1274.430095,4.5936,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Nursery,Deficit,17,25.4,-1.252617,-0.073683,-544488.218750,-1030639.423096,322511.060547,11.134639,-11.2497,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Nursery,Surplus,50,74.6,2.670306,0.053406,782222.579102,1827969.099121,60114.458906,27.669830,9.6506,27,40.3,0.9066,33578
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Nursery,Total,67,100.0,1.417690,0.021160,237734.360352,797329.676025,382625.519453,38.804469,3.6534,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Primary,Deficit,149,6.8,-6.336484,-0.042527,-2264034.187080,-4101693.748260,29243.640332,163.662944,-3.8717,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Primary,Surplus,2021,92.6,193.409471,0.095700,77704298.986181,113870302.686664,1834869.506579,2567.575761,7.5328,801,36.7,41.6412,51986
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Primary,Total,2183,100.0,187.072987,0.085695,75440264.799101,109768608.938403,1864113.146911,2739.146262,6.8296,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Pupil referral unit,Deficit,13,32.5,-4.217092,-0.324392,-48317.121094,-4168774.542969,0.000000,28.770905,-14.6575,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Pupil referral unit,Surplus,24,60.0,2.941783,0.122574,1076070.390625,1865712.521484,0.000000,37.337583,7.8789,13,32.5,0.6437,49517
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Pupil referral unit,Total,40,100.0,-1.275309,-0.031883,1027753.269531,-2303062.021484,0.000000,68.361763,-1.8655,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Secondary,Deficit,61,28.0,-29.534482,-0.484172,-6013114.250000,-23526786.411133,5418.241699,292.005773,-10.1143,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Secondary,Surplus,155,71.1,45.357673,0.292630,17604887.283203,26715520.047070,1037265.654570,854.201632,5.3099,68,31.2,13.8711,203986
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Secondary,Total,218,100.0,15.823191,0.072583,11591773.033203,3188733.635938,1042683.896270,1150.972565,1.3748,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Special,Deficit,11,8.3,-1.501339,-0.136485,0.000000,-1501339.247192,0.000000,24.420115,-6.1480,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Special,Surplus,121,91.7,25.519998,0.210909,10580495.335205,14949825.937266,-10323.830154,291.199494,8.7638,62,47.0,7.8356,126381
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Special,Total,132,100.0,24.018658,0.181960,10580495.335205,13448486.690073,-10323.830154,315.619609,7.6100,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Total,Deficit,251,9.5,-42.842014,-0.170685,-8869953.776924,-34329233.372650,357172.942578,519.994377,-8.2389,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Total,Surplus,2371,89.8,269.899231,0.113834,107747974.574316,159229330.291605,2921925.789901,3777.984300,7.1440,971,36.8,64.8982,66836
201718,Financial year,Regional,E92000001,England,E12000002,North West,,,,Total,Total,2640,100.0,227.057217,0.086007,98878020.797392,124900096.918955,3279098.732480,4312.904667,5.2646,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Nursery,Deficit,3,11.1,-0.039641,-0.013214,0.000000,-39641.019531,0.000000,1.232621,-3.2160,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Nursery,Surplus,24,88.9,1.970502,0.082104,822855.275879,1825059.640625,-677412.753296,16.206301,12.1589,18,66.7,0.7527,41815
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Nursery,Total,27,100.0,1.930861,0.071513,822855.275879,1785418.621094,-677412.753296,17.438922,11.0721,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Primary,Deficit,145,11.6,-5.132059,-0.035394,-1432427.646973,-3842013.219147,142381.500542,145.667611,-3.5231,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Primary,Surplus,1100,88.1,100.441096,0.091310,61903211.616608,34606072.405441,3931812.202232,1380.626268,7.2750,419,33.5,24.5864,58679
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Primary,Total,1249,100.0,95.309037,0.076308,60470783.969635,30764059.186294,4074193.702774,1527.547007,6.2394,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Pupil referral unit,Deficit,4,14.8,-1.885251,-0.471313,0.000000,-1885250.718750,0.000000,9.500652,-19.8434,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Pupil referral unit,Surplus,22,81.5,3.170112,0.144096,1029280.082031,1795787.762939,345044.343750,29.467086,10.7581,11,40.7,1.6535,150322
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Pupil referral unit,Total,27,100.0,1.284861,0.047587,1029280.082031,-89462.955811,345044.343750,39.575903,3.2466,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Secondary,Deficit,39,39.4,-17.664301,-0.452931,-5281643.156250,-12870644.146484,487986.736660,213.887547,-8.2587,:,:,:,:
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Secondary,Surplus,59,59.6,18.996508,0.321975,7981885.729126,10105227.127930,909394.629028,348.118123,5.4569,26,26.3,6.2666,241025
201718,Financial year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Secondary,Total,99,100.0,1.332207,0.013457,2700242.572876,-2765417.018555,1397381.365689,562.514040,0.2368,:,:,:,:
