time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,ReportGroup,Description,school_expenditure,OtherEdComm,cyps_spend,NetExpend,NetExpendpPupil,GrossExpend,GrossExpendpPupil
201415,Financial year,Regional,England,E92000001,West Midlands,E12000005,,,,Yearly totals,Yearly totals,3152.67,320.184,987.183,2922.15983,5150.18,3112.82098,5486.00
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Herefordshire,884,E06000019,Yearly totals,Yearly totals,82.0922,9.52336,41.1499,72.27511,5448.35,77.44192,5837.54
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Herefordshire,884,E06000019,Yearly totals,Yearly totals,79.7676,8.66346,26.2669,68.16778,5101.23,73.37218,5490.70
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Herefordshire,884,E06000019,Yearly totals,Yearly totals,77.1707,8.88259,23.9152,66.25406,4990.33,70.77466,5330.82
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Herefordshire,884,E06000019,Yearly totals,Yearly totals,75.1619,9.96098,27.3458,65.53991,4940.13,69.49610,5238.41
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Herefordshire,884,E06000019,Yearly totals,Yearly totals,74.6611,10.795,30.2343,65.64891,4965.13,69.41591,5250.03
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Herefordshire,884,E06000019,Yearly totals,Yearly totals,74.2181,10.9548,28.6506,64.37571,4794.16,68.30966,5088.57
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Telford and Wrekin,894,E06000020,Yearly totals,Yearly totals,97.7452,13.0007,41.647,88.95768,5396.42,93.37003,5665.73
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Telford and Wrekin,894,E06000020,Yearly totals,Yearly totals,99.4301,11.2861,38.1435,89.67548,5101.00,94.24983,5369.79
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Telford and Wrekin,894,E06000020,Yearly totals,Yearly totals,113.232,12.0903,34.9643,105.10669,4957.05,109.71972,5192.56
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Telford and Wrekin,894,E06000020,Yearly totals,Yearly totals,107.291,12.335,33.6206,103.35298,5170.03,107.53770,5379.45
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Telford and Wrekin,894,E06000020,Yearly totals,Yearly totals,106.98,11.9073,30.89,101.89302,5041.30,106.44205,5258.80
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Telford and Wrekin,894,E06000020,Yearly totals,Yearly totals,103.367,11.3821,32.0153,97.55204,5126.90,102.02151,5361.79
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Stoke-on-Trent,861,E06000021,Yearly totals,Yearly totals,88.4877,11.4806,78.5917,48.74443,5941.54,51.11082,6236.24
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Stoke-on-Trent,861,E06000021,Yearly totals,Yearly totals,100.757,17.8325,66.7831,60.78581,5979.78,64.50181,6346.72
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Stoke-on-Trent,861,E06000021,Yearly totals,Yearly totals,108.404,14.1208,55.6718,77.23482,5676.03,82.08292,6034.93
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Stoke-on-Trent,861,E06000021,Yearly totals,Yearly totals,122.915,14.6105,58.2708,98.40462,5421.97,104.85696,5779.01
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Stoke-on-Trent,861,E06000021,Yearly totals,Yearly totals,121.691,11.3839,52.5905,98.00133,5191.13,103.53719,5484.19
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Stoke-on-Trent,861,E06000021,Yearly totals,Yearly totals,112.487,10.5139,49.5036,94.18576,4949.04,99.70367,5239.11
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Shropshire,893,E06000051,Yearly totals,Yearly totals,100.798,20.069,35.0982,73.86987,5074.26,82.00938,5632.94
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Shropshire,893,E06000051,Yearly totals,Yearly totals,117.027,19.5758,36.2364,88.49100,4796.44,97.01220,5328.10
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Shropshire,893,E06000051,Yearly totals,Yearly totals,124.541,18.7989,34.0071,103.98694,4772.21,112.89155,5185.89
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Shropshire,893,E06000051,Yearly totals,Yearly totals,147.37,18.4276,32.0226,119.58266,4784.60,128.53158,5144.29
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Shropshire,893,E06000051,Yearly totals,Yearly totals,141.291,19.8777,33.3372,121.24332,4577.48,129.51163,4888.40
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Shropshire,893,E06000051,Yearly totals,Yearly totals,150.546,19.4017,33.3574,124.75606,4402.90,133.12795,4698.36
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Birmingham,330,E08000025,Yearly totals,Yearly totals,643.927,60.7095,244.778,567.88943,6320.82,607.98791,6765.89
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Birmingham,330,E08000025,Yearly totals,Yearly totals,672.254,58.0302,220.755,586.58321,6050.30,627.01460,6464.66
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Birmingham,330,E08000025,Yearly totals,Yearly totals,677.231,55.8044,222.047,592.53007,5942.25,641.21497,6405.46
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Birmingham,330,E08000025,Yearly totals,Yearly totals,726.157,56.4063,231.18,649.98127,6026.33,701.41355,6461.93
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Birmingham,330,E08000025,Yearly totals,Yearly totals,737.461,57.6546,234.415,677.26579,5873.85,722.89104,6265.55
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Birmingham,330,E08000025,Yearly totals,Yearly totals,759.93,55.6184,219.502,712.08408,5833.75,756.92768,6199.35
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Coventry,331,E08000026,Yearly totals,Yearly totals,160.153,19.0632,83.6446,141.68230,5721.99,150.82714,6101.05
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Coventry,331,E08000026,Yearly totals,Yearly totals,169.53,19.3208,82.8986,150.41076,5359.58,160.90704,5739.34
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Coventry,331,E08000026,Yearly totals,Yearly totals,170.668,16.8196,80.7071,152.17582,5210.73,162.30271,5558.13
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Coventry,331,E08000026,Yearly totals,Yearly totals,175.499,19.9456,81.2613,165.29901,5252.84,176.10833,5595.96
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Coventry,331,E08000026,Yearly totals,Yearly totals,189.077,20.5405,79.143,174.13555,5109.22,184.87816,5410.66
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Coventry,331,E08000026,Yearly totals,Yearly totals,201.437,20.222,75.2499,187.07287,5202.79,198.91073,5531.72
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Dudley,332,E08000027,Yearly totals,Yearly totals,154.142,11.1462,60.6775,134.41638,5467.75,148.03988,6021.92
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Dudley,332,E08000027,Yearly totals,Yearly totals,152.544,10.954,58.9307,133.80800,5362.97,145.79591,5846.56
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Dudley,332,E08000027,Yearly totals,Yearly totals,161.31,11.4339,57.9152,150.96651,5374.69,162.11320,5782.99
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Dudley,332,E08000027,Yearly totals,Yearly totals,183.37,11.7792,58.8943,180.39751,5425.10,191.94333,5773.56
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Dudley,332,E08000027,Yearly totals,Yearly totals,187.623,14.4997,55.7628,183.25751,5335.75,194.59923,5666.74
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Dudley,332,E08000027,Yearly totals,Yearly totals,195.628,17.6237,56.2268,193.07783,5249.69,204.44063,5565.21
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Sandwell,333,E08000028,Yearly totals,Yearly totals,222.575,17.4293,80.9159,205.85524,5748.94,218.89638,6113.14
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Sandwell,333,E08000028,Yearly totals,Yearly totals,219.144,15.74,80.5395,198.81137,5507.47,212.02786,5873.59
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Sandwell,333,E08000028,Yearly totals,Yearly totals,215.576,16.0286,69.2662,200.08666,5509.52,213.04228,5866.27
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Sandwell,333,E08000028,Yearly totals,Yearly totals,207.255,17.1258,63.4091,196.18031,5467.75,210.06290,5854.68
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Sandwell,333,E08000028,Yearly totals,Yearly totals,196.938,17.5087,60.1328,187.00727,5364.52,200.61750,5754.95
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Sandwell,333,E08000028,Yearly totals,Yearly totals,201.005,19.2708,62.5578,187.34607,5335.82,200.66389,5715.63
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Solihull,334,E08000029,Yearly totals,Yearly totals,114.51,10.4802,37.8223,96.28281,5168.02,106.69961,5724.00
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Solihull,334,E08000029,Yearly totals,Yearly totals,111.428,9.85671,35.9013,93.22412,4956.45,102.98953,5476.23
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Solihull,334,E08000029,Yearly totals,Yearly totals,107.697,9.75676,35.7837,89.53014,4790.91,98.57011,5274.65
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Solihull,334,E08000029,Yearly totals,Yearly totals,108.507,10.2247,34.4868,93.94242,5066.37,104.97816,5653.01
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Solihull,334,E08000029,Yearly totals,Yearly totals,109.782,9.897,33.5794,93.42069,4910.80,103.72127,5460.60
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Solihull,334,E08000029,Yearly totals,Yearly totals,109.857,9.74798,35.0723,97.36409,4580.95,107.55371,5071.13
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Walsall,335,E08000030,Yearly totals,Yearly totals,162.706,8.75062,61.3178,155.42005,5891.75,163.04346,6165.04
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Walsall,335,E08000030,Yearly totals,Yearly totals,159.374,7.25507,60.9246,146.95056,5549.70,154.77337,5845.14
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Walsall,335,E08000030,Yearly totals,Yearly totals,151.249,8.67354,60.4006,144.17976,5537.18,149.89995,5756.86
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Walsall,335,E08000030,Yearly totals,Yearly totals,143.875,10.2794,55.5975,139.64008,5447.88,147.66405,5760.93
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Walsall,335,E08000030,Yearly totals,Yearly totals,148.285,14.5053,57.5891,142.06366,5411.74,149.94416,5711.94
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Walsall,335,E08000030,Yearly totals,Yearly totals,147.458,16.7843,60.0328,146.10947,5442.61,152.62787,5685.42
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Wolverhampton,336,E08000031,Yearly totals,Yearly totals,117.188,14.2006,63.9009,99.15349,6179.39,104.39914,6498.90
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Wolverhampton,336,E08000031,Yearly totals,Yearly totals,114.602,17.8892,67.4517,97.69076,5977.22,104.06479,6333.64
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Wolverhampton,336,E08000031,Yearly totals,Yearly totals,119.054,15.236,66.6056,110.12389,5806.55,116.12155,6122.55
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Wolverhampton,336,E08000031,Yearly totals,Yearly totals,126.593,16.6302,62.0717,124.96754,5648.20,132.60802,6007.16
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Wolverhampton,336,E08000031,Yearly totals,Yearly totals,143.9,18.1288,65.9578,145.53934,5817.72,152.54730,6112.02
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Wolverhampton,336,E08000031,Yearly totals,Yearly totals,159.228,20.1581,71.8101,163.24084,5838.09,174.10677,6238.69
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Staffordshire,860,E10000028,Yearly totals,Yearly totals,297.792,45.7833,126.804,216.87955,5383.30,232.27999,5765.64
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Staffordshire,860,E10000028,Yearly totals,Yearly totals,330.907,43.6932,116.308,247.54500,5114.04,264.55039,5465.35
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Staffordshire,860,E10000028,Yearly totals,Yearly totals,358.365,42.9621,119.878,309.73673,5098.79,331.30003,5456.65
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Staffordshire,860,E10000028,Yearly totals,Yearly totals,383.661,42.4219,125.157,355.86371,4928.50,379.92850,5265.20
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Staffordshire,860,E10000028,Yearly totals,Yearly totals,433.322,42.753,114.815,395.89629,4726.50,422.78569,5049.40
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Staffordshire,860,E10000028,Yearly totals,Yearly totals,460.011,45.0452,119.686,430.29843,4794.37,456.12816,5079.23
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Warwickshire,937,E10000031,Yearly totals,Yearly totals,231.192,41.4907,87.2376,176.95729,4958.66,194.90096,5467.66
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Warwickshire,937,E10000031,Yearly totals,Yearly totals,237.363,34.1614,86.9222,180.08123,4664.97,197.77682,5127.47
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Warwickshire,937,E10000031,Yearly totals,Yearly totals,237.056,32.3902,83.7056,193.71052,4665.25,211.40504,5092.07
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Warwickshire,937,E10000031,Yearly totals,Yearly totals,240.847,36.1675,72.7415,210.83728,4766.60,229.36496,5186.19
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Warwickshire,937,E10000031,Yearly totals,Yearly totals,248.067,35.8331,74.7279,206.41228,4682.22,223.40755,5066.31
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Warwickshire,937,E10000031,Yearly totals,Yearly totals,246.172,32.8686,66.8605,220.47832,4593.18,239.71354,4993.61
201920,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Worcestershire,885,E10000034,Yearly totals,Yearly totals,217.194,34.9142,86.4335,175.72921,5556.69,188.39172,5960.29
201819,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Worcestershire,885,E10000034,Yearly totals,Yearly totals,221.93,25.5871,82.6908,180.63492,5294.50,193.49347,5667.44
201718,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Worcestershire,885,E10000034,Yearly totals,Yearly totals,217.288,28.3027,73.6629,186.65818,5070.03,199.35021,5416.20
201617,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Worcestershire,885,E10000034,Yearly totals,Yearly totals,231.437,24.2227,72.6505,203.26407,4993.65,218.08047,5357.62
201516,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Worcestershire,885,E10000034,Yearly totals,Yearly totals,234.701,25.3126,76.3525,203.16876,4805.08,217.48015,5143.99
201415,Financial year,Local authority,England,E92000001,West Midlands,E12000005,Worcestershire,885,E10000034,Yearly totals,Yearly totals,231.33,30.5928,76.6581,204.21825,4675.10,218.58519,5001.76
