time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic_age,Total_new_st,Total_new_st_pc,Total_new_ehc,Total_new_ehc_pc,Total_new_all,Total_new_all_pc
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Under 5,49,41.8803,z,z,49,41.88034
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Under 5,135,26.0116,z,z,135,26.01156
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Under 5,27,16.0714,z,z,27,16.07143
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Under 5,185,21.24,z,z,185,21.23995
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Under 5,50,35.2113,z,z,50,35.21127
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Under 5,55,36.1842,z,z,55,36.18421
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Under 5,139,34.8371,z,z,139,34.83709
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Under 5,102,32.6923,z,z,102,32.69231
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Under 5,93,34.0659,z,z,93,34.06593
2013,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,Under 5,0,0,z,z,0,0
2013,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,Under 5,39,42.3913,z,z,39,42.3913
2013,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Under 5,41,40.5941,z,z,41,40.59406
2013,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Under 5,85,39.7196,z,z,85,39.71963
2013,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Under 5,21,26.9231,z,z,21,26.92308
2013,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Under 5,16,15.3846,z,z,16,15.38462
2013,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Under 5,23,47.9167,z,z,23,47.91667
2013,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Under 5,60,26.087,z,z,60,26.08696
2013,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Under 5,24,18.3206,z,z,24,18.32061
2013,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Under 5,66,39.0532,z,z,66,39.05325
2013,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Under 5,112,47.4576,z,z,112,47.45763
2013,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Under 5,42,23.5955,z,z,42,23.59551
2013,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Under 5,56,49.1228,z,z,56,49.12281
2013,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Under 5,62,38.75,z,z,62,38.75
2013,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Under 5,74,41.1111,z,z,74,41.11111
2013,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Under 5,41,31.783,z,z,41,31.78295
2013,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Under 5,68,45.3333,z,z,68,45.33333
2013,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Under 5,79,47.0238,z,z,79,47.02381
2013,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Under 5,87,32.8302,z,z,87,32.83019
2013,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Under 5,87,40.8451,z,z,87,40.84507
2013,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Under 5,34,17.1717,z,z,34,17.17172
2013,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Under 5,48,26.8156,z,z,48,26.81564
2013,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Under 5,63,43.75,z,z,63,43.75
2013,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Under 5,53,22.4576,z,z,53,22.45763
2013,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Under 5,43,25.9036,z,z,43,25.90361
2013,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Under 5,64,25.7028,z,z,64,25.70281
2013,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Under 5,27,22.1312,z,z,27,22.13115
2013,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Under 5,27,20.9302,z,z,27,20.93023
2013,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Under 5,3,7.89474,z,z,3,7.89474
2013,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Under 5,70,40,z,z,70,40
2013,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Under 5,35,28.4553,z,z,35,28.45528
2013,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Under 5,46,33.3333,z,z,46,33.33333
2013,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Under 5,68,38.2022,z,z,68,38.20225
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Under 5,74,30.4527,z,z,74,30.45267
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Under 5,60,37.037,z,z,60,37.03704
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Under 5,106,31.454,z,z,106,31.45401
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Under 5,33,22.2973,z,z,33,22.2973
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Under 5,224,36.6013,z,z,224,36.60131
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Under 5,28,21.3741,z,z,28,21.37405
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Under 5,48,44.8598,z,z,48,44.85981
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Under 5,18,31.5789,z,z,18,31.57895
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Under 5,24,24.2424,z,z,24,24.24242
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Under 5,16,22.8571,z,z,16,22.85714
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Under 5,27,27.551,z,z,27,27.55102
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Under 5,39,39.7959,z,z,39,39.79592
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Under 5,38,41.7582,z,z,38,41.75824
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Under 5,30,24.5902,z,z,30,24.59016
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Under 5,49,34.7518,z,z,49,34.75177
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Under 5,16,10.3226,z,z,16,10.32258
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Under 5,22,20.1835,z,z,22,20.18349
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Under 5,40,26.4901,z,z,40,26.49007
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Under 5,3,6.52174,z,z,3,6.52174
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Under 5,35,44.3038,z,z,35,44.3038
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Under 5,26,24.0741,z,z,26,24.07407
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Under 5,30,28.3019,z,z,30,28.30189
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Under 5,112,37.7104,z,z,112,37.71044
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Under 5,20,32.2581,z,z,20,32.25806
2013,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Under 5,43,33.3333,z,z,43,33.33333
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Under 5,30,22.7273,z,z,30,22.72727
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Under 5,26,11.1111,z,z,26,11.11111
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Under 5,15,18.9873,z,z,15,18.98734
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Under 5,21,17.0732,z,z,21,17.07317
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Under 5,34,23.1292,z,z,34,23.12925
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Under 5,54,29.1892,z,z,54,29.18919
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Under 5,54,37.2414,z,z,54,37.24138
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Under 5,73,24.7458,z,z,73,24.74576
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Under 5,43,28.4768,z,z,43,28.47682
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Under 5,65,41.9355,z,z,65,41.93548
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Under 5,47,30.3226,z,z,47,30.32258
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Under 5,50,27.027,z,z,50,27.02703
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Under 5,20,27.3973,z,z,20,27.39726
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Under 5,51,26.7016,z,z,51,26.70157
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Under 5,8,5.55556,z,z,8,5.55556
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Under 5,5,13.5135,z,z,5,13.51351
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Under 5,25,19.5313,z,z,25,19.53125
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Under 5,173,41.2888,z,z,173,41.28878
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Under 5,12,18.4615,z,z,12,18.46154
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Under 5,26,43.3333,z,z,26,43.33333
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Under 5,74,31.8966,z,z,74,31.89655
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Under 5,236,29.798,z,z,236,29.79798
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Under 5,37,30.0813,z,z,37,30.0813
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Under 5,13,28.2609,z,z,13,28.26087
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Under 5,88,26.9939,z,z,88,26.99387
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Under 5,222,33.9449,z,z,222,33.94495
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Under 5,175,42.9975,z,z,175,42.99754
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Under 5,0,0,z,z,0,0
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Under 5,25,26.8817,z,z,25,26.88172
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Under 5,46,24.0838,z,z,46,24.08377
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Under 5,65,29.5454,z,z,65,29.54545
2013,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Under 5,64,25,z,z,64,25
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Under 5,50,31.8471,z,z,50,31.84713
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Under 5,32,30.1887,z,z,32,30.18868
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Under 5,24,19.2,z,z,24,19.2
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Under 5,80,32.6531,z,z,80,32.65306
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Under 5,71,33.9713,z,z,71,33.97129
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Under 5,35,45.4545,z,z,35,45.45455
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Under 5,66,29.5964,z,z,66,29.59641
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Under 5,77,24.3671,z,z,77,24.36709
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Under 5,61,42.3611,z,z,61,42.36111
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Under 5,47,35.6061,z,z,47,35.60606
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Under 5,53,43.4426,z,z,53,43.44262
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Under 5,22,45.8333,z,z,22,45.83333
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Under 5,27,33.75,z,z,27,33.75
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Under 5,45,25.1397,z,z,45,25.13966
2013,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Under 5,6,10.7143,z,z,6,10.71429
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Under 5,23,27.3809,z,z,23,27.38095
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Under 5,53,33.125,z,z,53,33.125
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Under 5,53,33.125,z,z,53,33.125
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Under 5,20,35.0877,z,z,20,35.08772
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Under 5,36,39.1304,z,z,36,39.13043
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Under 5,89,43.6275,z,z,89,43.62745
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Under 5,61,32.6203,z,z,61,32.62032
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Under 5,144,27.5862,z,z,144,27.58621
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Under 5,61,29.0476,z,z,61,29.04762
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Under 5,27,25.9615,z,z,27,25.96154
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Under 5,88,44.2211,z,z,88,44.22111
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Under 5,105,28.9256,z,z,105,28.92562
2013,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Under 5,34,19.1011,z,z,34,19.10112
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Age 5 to 10,208,55.914,z,z,208,55.91398
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Age 5 to 10,93,41.5179,z,z,93,41.51786
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Age 5 to 10,94,35.206,z,z,94,35.20599
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Age 5 to 10,69,49.6403,z,z,69,49.64029
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Age 5 to 10,14,66.6667,z,z,14,66.66667
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Age 5 to 10,100,45.2489,z,z,100,45.24887
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Age 5 to 10,45,48.913,z,z,45,48.91304
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Age 5 to 10,147,56.7568,z,z,147,56.75676
2013,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Age 5 to 10,183,49.7283,z,z,183,49.72826
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Age 5 to 10,654,44.4293,z,z,654,44.42935
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Age 5 to 10,81,53.6424,z,z,81,53.64238
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Age 5 to 10,29,29.2929,z,z,29,29.29293
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Age 5 to 10,113,52.3148,z,z,113,52.31481
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Age 5 to 10,95,57.9268,z,z,95,57.92683
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Age 5 to 10,94,50.2674,z,z,94,50.26738
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Age 5 to 10,78,50,z,z,78,50
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Age 5 to 10,190,47.7387,z,z,190,47.73869
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Age 5 to 10,91,45.9596,z,z,91,45.9596
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Age 5 to 10,35,52.2388,z,z,35,52.23881
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Age 5 to 10,87,41.6268,z,z,87,41.62679
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Age 5 to 10,125,58.1395,z,z,125,58.13953
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Age 5 to 10,35,37.234,z,z,35,37.23404
2013,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Age 5 to 10,175,48.2094,z,z,175,48.20937
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Age 5 to 10,66,54.5455,z,z,66,54.54545
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Age 5 to 10,53,50.4762,z,z,53,50.47619
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Age 5 to 10,50,42.735,z,z,50,42.73504
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Age 5 to 10,229,44.1233,z,z,229,44.12331
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Age 5 to 10,100,59.5238,z,z,100,59.52381
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Age 5 to 10,502,57.6349,z,z,502,57.6349
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Age 5 to 10,61,42.9577,z,z,61,42.95775
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Age 5 to 10,74,48.6842,z,z,74,48.68421
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Age 5 to 10,200,50.1253,z,z,200,50.12531
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Age 5 to 10,145,46.4744,z,z,145,46.47436
2013,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Age 5 to 10,127,46.5202,z,z,127,46.52015
2013,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,Age 5 to 10,0,0,z,z,0,0
2013,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,Age 5 to 10,37,40.2174,z,z,37,40.21739
2013,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Age 5 to 10,45,44.5545,z,z,45,44.55446
2013,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Age 5 to 10,95,44.3925,z,z,95,44.39252
2013,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Age 5 to 10,44,56.4103,z,z,44,56.41026
2013,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Age 5 to 10,64,61.5385,z,z,64,61.53846
2013,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Age 5 to 10,19,39.5833,z,z,19,39.58333
2013,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Age 5 to 10,131,56.9565,z,z,131,56.95652
2013,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Age 5 to 10,77,58.7786,z,z,77,58.77863
2013,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Age 5 to 10,72,42.6035,z,z,72,42.60355
2013,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Age 5 to 10,100,42.3729,z,z,100,42.37288
2013,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Age 5 to 10,84,47.191,z,z,84,47.19101
2013,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Age 5 to 10,36,31.5789,z,z,36,31.57895
2013,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Age 5 to 10,67,41.875,z,z,67,41.875
2013,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Age 5 to 10,80,44.4444,z,z,80,44.44444
2013,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Age 5 to 10,53,41.0853,z,z,53,41.08527
2013,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Age 5 to 10,69,46,z,z,69,46
2013,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Age 5 to 10,59,35.1191,z,z,59,35.11905
2013,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Age 5 to 10,118,44.5283,z,z,118,44.5283
2013,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Age 5 to 10,99,46.4789,z,z,99,46.47887
2013,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Age 5 to 10,117,59.0909,z,z,117,59.09091
2013,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Age 5 to 10,100,55.8659,z,z,100,55.86592
2013,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Age 5 to 10,61,42.3611,z,z,61,42.36111
2013,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Age 5 to 10,111,47.0339,z,z,111,47.0339
2013,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Age 5 to 10,95,57.2289,z,z,95,57.22892
2013,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Age 5 to 10,124,49.7992,z,z,124,49.7992
2013,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Age 5 to 10,74,60.6557,z,z,74,60.65574
2013,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Age 5 to 10,67,51.938,z,z,67,51.93798
2013,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Age 5 to 10,19,50,z,z,19,50
2013,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Age 5 to 10,85,48.5714,z,z,85,48.57143
2013,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Age 5 to 10,61,49.5935,z,z,61,49.5935
2013,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Age 5 to 10,52,37.6812,z,z,52,37.68116
2013,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Age 5 to 10,74,41.573,z,z,74,41.57303
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Age 5 to 10,112,46.0905,z,z,112,46.09053
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Age 5 to 10,71,43.8272,z,z,71,43.82716
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Age 5 to 10,168,49.8516,z,z,168,49.85163
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Age 5 to 10,57,38.5135,z,z,57,38.51351
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Age 5 to 10,260,42.4837,z,z,260,42.48366
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Age 5 to 10,68,51.9084,z,z,68,51.9084
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Age 5 to 10,35,32.7103,z,z,35,32.71028
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Age 5 to 10,28,49.1228,z,z,28,49.12281
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Age 5 to 10,48,48.4849,z,z,48,48.48485
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Age 5 to 10,31,44.2857,z,z,31,44.28571
2013,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Age 5 to 10,50,51.0204,z,z,50,51.02041
