time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,MApprenEHC,MTrainEHC,MSuppIntEHC,WorkbasedEHC,Mres38week05EHC,Mres38week510EHC,Mres38week1115EHC,Mres38week1619EHC,Mres38week2025EHC,TotMres38weekEHC,Mres52week05EHC,Mres52week510EHC,Mres52week1115EHC,Mres52week1619EHC,Mres52week2025EHC,TotMres52weekEHC,Mres38week05,Mres38week510,Mres38week1115,Mres38week1619,TotMres38week,Mres52week05,Mres52week510,Mres52week1115,Mres52week1619,TotMres52week,DMO,DCO,DMODCOFunction
2019,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,10,9,12,31,0,0,1,2,0,3,0,0,1,2,1,4,z,z,z,z,z,z,z,z,z,z,Y,R,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,7,12,5,24,0,0,17,19,0,36,0,0,2,3,0,5,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,0,0,0,0,0,1,2,5,1,9,0,0,2,1,1,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,2,4,0,6,0,0,0,0,0,0,0,1,3,2,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,11,5,4,20,0,0,0,1,1,2,0,0,1,2,1,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,2,1,36,39,0,4,0,0,0,4,0,2,5,2,0,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,10,6,17,33,0,2,0,0,1,3,0,0,2,2,0,4,z,z,z,z,z,z,z,z,z,z,R,Y,Y
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,9,5,13,27,0,0,0,4,1,5,0,0,0,0,2,2,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,1,9,21,31,0,0,0,0,0,0,0,1,8,0,0,9,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,9,2,8,19,0,0,1,3,4,8,0,0,2,4,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,11,3,0,14,0,0,6,1,1,8,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,5,2,4,11,0,1,2,3,3,9,0,0,2,1,0,3,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,3,0,13,16,0,0,0,0,2,2,0,0,3,0,0,3,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,8,5,9,22,0,0,0,0,0,0,0,0,10,5,0,15,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,0,0,19,19,0,0,0,0,0,0,0,0,2,1,0,3,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,0,11,4,15,0,1,0,0,0,1,0,2,2,3,0,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,3,8,4,15,0,0,0,0,0,0,0,1,0,0,0,1,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,6,1,19,26,0,0,7,6,1,14,0,4,5,8,0,17,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,5,0,0,5,0,0,2,1,0,3,0,0,1,2,0,3,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,0,9,0,9,0,0,0,1,0,1,0,1,4,0,0,5,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,2,27,0,29,0,0,2,0,0,2,0,0,5,3,0,8,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,0,0,13,13,1,5,0,0,0,6,0,0,3,7,0,10,z,z,z,z,z,z,z,z,z,z,N,R,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,10,3,26,39,0,0,0,3,0,3,0,0,2,1,1,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,3,0,11,14,0,0,1,2,1,4,0,0,0,1,0,1,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,2,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,9,26,5,40,0,0,3,0,1,4,0,4,6,4,0,14,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,0,0,44,44,0,23,65,19,11,118,0,1,5,13,0,19,z,z,z,z,z,z,z,z,z,z,Y,N,Y
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,1,1,16,18,0,0,1,0,1,2,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,z,z,z,z,z,z,z,z,z,z,Y,N,Y
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,0,0,4,4,0,0,0,2,0,2,0,0,1,0,0,1,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,2,0,0,2,0,0,0,1,1,2,0,1,1,2,0,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,0,9,0,9,0,0,1,1,0,2,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,2,0,15,17,0,0,0,1,2,3,0,1,0,0,1,2,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,5,3,0,8,0,0,2,1,0,3,0,0,1,4,0,5,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,2,1,25,28,0,0,0,1,5,6,0,0,1,0,0,1,z,z,z,z,z,z,z,z,z,z,R,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,0,0,3,3,0,0,3,1,0,4,0,0,1,3,0,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,1,0,0,1,0,1,8,1,0,10,0,0,12,7,0,19,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,3,14,7,24,0,0,2,0,0,2,0,1,5,5,0,11,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,3,1,1,5,0,3,38,61,13,115,0,2,9,13,2,26,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,14,1,11,26,0,1,15,2,0,18,0,3,11,7,0,21,z,z,z,z,z,z,z,z,z,z,N,Y,Y
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,1,0,18,19,0,1,17,10,0,28,0,5,10,14,0,29,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,1,1,5,7,0,0,1,2,0,3,0,1,0,1,0,2,z,z,z,z,z,z,z,z,z,z,Y,N,Y
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,14,2,77,93,0,1,3,21,5,30,0,3,13,7,2,25,z,z,z,z,z,z,z,z,z,z,Y,R,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,2,1,0,3,0,2,15,10,2,29,0,0,4,2,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,21,6,16,43,0,1,11,9,4,25,0,1,5,7,1,14,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,14,0,50,64,0,4,49,15,0,68,0,3,20,11,0,34,z,z,z,z,z,z,z,z,z,z,Y,Y,Y
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,0,0,38,38,0,1,4,6,1,12,0,2,17,15,0,34,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,0,2,35,37,0,16,45,37,19,117,0,5,23,13,1,42,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,11,1,0,12,0,3,15,9,0,27,0,1,7,10,1,19,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,47,3,8,58,0,0,29,43,28,100,0,0,16,6,2,24,z,z,z,z,z,z,z,z,z,z,R,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,12,0,46,58,0,1,23,6,12,42,0,4,6,8,0,18,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,0,0,0,0,0,2,7,9,0,18,0,0,2,1,0,3,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,13,36,9,58,0,0,6,14,2,22,0,1,3,5,1,10,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,24,112,24,160,0,42,55,3,3,103,0,5,18,8,0,31,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,5,0,22,27,0,1,8,8,6,23,0,0,6,4,0,10,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,0,0,35,35,0,2,8,16,4,30,0,2,4,1,1,8,z,z,z,z,z,z,z,z,z,z,Y,R,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,4,2,28,34,0,1,5,6,0,12,0,1,5,5,0,11,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,0,17,30,47,0,1,8,18,10,37,0,3,11,6,2,22,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,8,0,8,16,0,1,9,22,18,50,0,0,3,3,0,6,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,4,3,20,27,0,1,3,3,1,8,0,0,5,6,0,11,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,1,0,7,8,0,2,22,9,13,46,0,0,3,3,4,10,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,18,0,9,27,0,5,45,33,20,103,0,2,8,18,1,29,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,12,5,32,49,0,1,8,17,6,32,0,2,17,6,2,27,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,16,0,9,25,0,3,35,15,1,54,0,1,9,8,0,18,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,10,3,4,17,0,1,5,18,10,34,0,5,13,11,1,30,z,z,z,z,z,z,z,z,z,z,R,N,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,1,0,0,1,0,1,5,0,0,6,0,2,5,2,0,9,z,z,z,z,z,z,z,z,z,z,N,R,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,1,0,5,6,0,1,0,2,0,3,0,0,2,2,1,5,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,19,0,24,43,0,0,3,1,0,4,0,1,1,0,0,2,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,11,14,0,25,0,0,8,9,11,28,0,0,4,2,1,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,3,0,3,6,0,0,3,1,0,4,0,0,7,2,1,10,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,2,0,2,4,0,0,4,4,5,13,0,0,4,3,2,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,1,0,0,1,0,0,3,2,0,5,0,0,1,4,1,6,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,0,0,3,3,0,0,2,0,1,3,0,0,1,3,1,5,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,18,0,0,18,0,0,2,6,4,12,0,1,1,2,0,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,4,1,0,5,0,0,7,21,2,30,0,0,5,1,3,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,12,9,4,25,0,0,5,10,2,17,0,0,9,3,0,12,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,2,0,19,21,0,0,16,8,0,24,0,0,2,2,0,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,4,0,6,10,0,0,6,7,0,13,0,3,2,4,0,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,2,2,8,12,0,0,2,2,3,7,0,3,5,5,0,13,z,z,z,z,z,z,z,z,z,z,N,N,Y
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,1,0,16,17,0,0,4,6,2,12,0,0,2,1,0,3,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,0,0,0,0,0,0,4,0,0,4,0,0,4,1,0,5,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,1,2,0,3,0,0,10,4,0,14,0,0,7,7,0,14,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,1,0,10,11,0,0,2,3,0,5,0,2,3,1,0,6,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,0,0,10,10,0,0,0,7,0,7,0,1,2,5,1,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,0,0,0,0,0,0,5,7,13,25,0,0,3,3,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,Y
2019,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,0,0,16,16,0,0,3,3,2,8,0,1,5,4,0,10,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,1,2,14,17,0,0,1,0,0,1,0,1,2,1,0,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,3,4,34,41,0,0,1,1,0,2,0,0,8,1,0,9,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,3,0,12,15,0,0,0,0,0,0,0,0,4,3,0,7,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,0,0,22,22,0,0,0,0,0,0,0,0,8,0,0,8,z,z,z,z,z,z,z,z,z,z,N,Y,Y
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,1,0,5,6,0,0,0,0,0,0,0,0,1,0,0,1,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,N,N,Y
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,14,52,5,71,0,0,0,0,0,0,0,0,6,1,0,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,0,0,5,5,0,0,0,0,0,0,0,0,2,3,2,7,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",4,14,0,18,0,0,0,1,2,3,0,0,0,1,0,1,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,14,1,10,25,0,0,3,6,1,10,0,1,4,4,0,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,1,0,0,1,0,3,5,1,0,9,0,0,1,3,1,5,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,0,0,5,5,0,0,5,2,0,7,0,0,3,1,0,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,2,0,15,17,0,0,2,6,9,17,0,0,2,0,0,2,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,13,6,1,20,0,0,12,9,2,23,0,0,3,2,0,5,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,5,2,0,7,0,0,1,1,0,2,0,0,3,2,1,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,1,0,9,10,0,0,2,0,2,4,0,0,7,2,0,9,z,z,z,z,z,z,z,z,z,z,N,Y,Y
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",17,1,0,18,0,0,2,4,14,20,0,0,0,4,2,6,z,z,z,z,z,z,z,z,z,z,N,N,Y
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,5,0,9,14,0,0,7,2,0,9,0,1,5,2,0,8,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,1,0,17,18,0,0,0,2,1,3,0,1,6,5,2,14,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,1,1,0,2,0,3,3,25,7,38,0,0,3,3,0,6,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",14,0,31,45,1,0,5,10,5,21,0,2,9,6,1,18,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,2,2,28,32,0,2,4,10,4,20,0,0,3,1,0,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,3,0,3,6,0,1,5,12,15,33,0,0,7,7,2,16,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,30,1,0,31,0,0,0,3,1,4,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,6,3,1,10,0,0,4,3,2,9,0,1,6,1,1,9,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,2,9,5,16,0,3,2,5,1,11,0,0,3,0,1,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,4,2,0,6,0,0,3,5,1,9,0,0,1,4,0,5,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,0,0,10,10,0,2,16,6,0,24,0,0,3,3,1,7,z,z,z,z,z,z,z,z,z,z,N,N,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,0,0,5,5,0,1,10,4,0,15,0,1,0,1,0,2,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,12,24,24,60,0,0,2,2,5,9,0,0,7,4,7,18,z,z,z,z,z,z,z,z,z,z,Y,R,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,8,0,22,30,0,0,2,3,0,5,0,0,3,5,0,8,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,0,0,19,19,0,0,0,3,0,3,0,0,0,6,4,10,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,0,7,3,10,0,1,13,21,15,50,0,3,10,9,0,22,z,z,z,z,z,z,z,z,z,z,N,N,Y
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,0,0,0,0,0,1,3,4,0,8,0,0,1,1,0,2,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,6,0,11,17,0,11,31,6,0,48,0,1,4,17,6,28,z,z,z,z,z,z,z,z,z,z,N,R,Y
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,1,0,4,5,0,1,1,1,0,3,0,0,4,2,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,3,0,7,10,0,0,3,7,3,13,0,1,2,2,1,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,3,0,17,20,0,0,0,1,1,2,0,2,6,4,1,13,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,7,5,9,21,0,0,0,0,0,0,0,1,5,1,0,7,z,z,z,z,z,z,z,z,z,z,Y,N,N
2018,Calendar year,National,E92000001,England,"","","","","",605,415,1186,2206,1,204,962,895,409,2471,1,92,527,458,82,1160,0,42,247,95,384,0,13,136,68,217,z,z,z
2018,Calendar year,Regional,E92000001,England,E12000001,North East,"","","",33,46,121,200,0,0,12,6,8,26,0,7,46,21,3,77,0,0,1,0,1,0,0,2,0,2,z,z,z
2018,Calendar year,Regional,E92000001,England,E12000002,North West,"","","",95,78,206,379,0,6,44,48,34,132,0,18,63,43,8,132,0,1,6,0,7,0,0,12,4,16,z,z,z
