time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic_age,Total_st,Total_st_pc,Total_ehc,Total_ehc_pc,Total_all,Total_all_pc
2010,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Age 5 to 10,455,35.7423,z,z,455,35.74234
2010,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Age 5 to 10,514,42.2697,z,z,514,42.26974
2010,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Age 5 to 10,246,40.9318,z,z,246,40.93178
2010,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Age 5 to 10,309,37.637,z,z,309,37.63703
2010,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Age 5 to 10,126,32.6425,z,z,126,32.64249
2010,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Age 5 to 10,468,34.3865,z,z,468,34.38648
2010,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Age 5 to 10,493,36.1172,z,z,493,36.11722
2010,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Age 5 to 10,526,36.1016,z,z,526,36.10158
2010,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Age 5 to 10,607,40.9858,z,z,607,40.98582
2010,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Age 5 to 10,419,35.9657,z,z,419,35.96567
2010,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Age 5 to 10,328,39.7576,z,z,328,39.75758
2010,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Age 5 to 10,337,37.4861,z,z,337,37.4861
2010,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Age 5 to 10,538,35.4414,z,z,538,35.44137
2010,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Age 5 to 10,448,33.2591,z,z,448,33.25909
2010,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Age 5 to 10,631,42.3206,z,z,631,42.32059
2010,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Age 5 to 10,736,39.0658,z,z,736,39.06582
2010,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Age 5 to 10,626,36.7371,z,z,626,36.73709
2010,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Age 5 to 10,563,39.9008,z,z,563,39.90078
2010,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Age 5 to 10,421,33.979,z,z,421,33.97902
2010,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Age 5 to 10,475,38.2448,z,z,475,38.24477
2010,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Age 5 to 10,446,41.2963,z,z,446,41.2963
2010,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Age 5 to 10,145,22.3765,z,z,145,22.37654
2010,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Age 5 to 10,469,36.5835,z,z,469,36.58346
2010,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Age 5 to 10,447,40.9341,z,z,447,40.93407
2010,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Age 5 to 10,248,38.6895,z,z,248,38.68955
2010,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Age 5 to 10,346,38.8328,z,z,346,38.83277
2010,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Age 5 to 10,88,15.3578,z,z,88,15.35777
2010,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Age 5 to 10,546,39.1679,z,z,546,39.16786
2010,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Age 5 to 10,327,40.875,z,z,327,40.875
2010,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Age 5 to 10,402,35.8289,z,z,402,35.82888
2010,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Age 5 to 10,476,35.8434,z,z,476,35.84337
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Age 5 to 10,1101,38.7676,z,z,1101,38.76761
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Age 5 to 10,484,35.3801,z,z,484,35.38012
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Age 5 to 10,829,36.3597,z,z,829,36.35965
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Age 5 to 10,356,33.9371,z,z,356,33.93708
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Age 5 to 10,1862,38.3128,z,z,1862,38.31276
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Age 5 to 10,337,39.7875,z,z,337,39.78749
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Age 5 to 10,229,40.388,z,z,229,40.38801
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Age 5 to 10,235,36.2654,z,z,235,36.26543
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Age 5 to 10,251,37.6877,z,z,251,37.68769
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Age 5 to 10,283,36.4691,z,z,283,36.46907
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Age 5 to 10,310,39.5913,z,z,310,39.59132
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Age 5 to 10,293,39.4879,z,z,293,39.48787
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Age 5 to 10,249,32.9365,z,z,249,32.93651
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Age 5 to 10,1972,32.6761,z,z,1972,32.67606
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Age 5 to 10,374,24.1915,z,z,374,24.19146
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Age 5 to 10,170,30.4659,z,z,170,30.46595
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Age 5 to 10,674,32.9262,z,z,674,32.92623
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Age 5 to 10,2034,37.9619,z,z,2034,37.96193
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Age 5 to 10,1031,32.4622,z,z,1031,32.46222
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Age 5 to 10,1,25,z,z,1,25
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Age 5 to 10,264,39.1691,z,z,264,39.16914
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Age 5 to 10,695,36.8896,z,z,695,36.8896
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Age 5 to 10,166,29.4849,z,z,166,29.4849
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Age 5 to 10,406,36.6096,z,z,406,36.60956
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Age 5 to 10,483,32.4161,z,z,483,32.41611
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Age 5 to 10,164,37.1882,z,z,164,37.18821
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Age 5 to 10,216,37.3057,z,z,216,37.3057
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Age 5 to 10,697,37.9217,z,z,697,37.92165
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Age 5 to 10,400,36.731,z,z,400,36.73095
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Age 5 to 10,1292,37.7999,z,z,1292,37.79988
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000020,Gateshead,Age 5 to 10,288,33.6842,z,z,288,33.68421
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Age 5 to 10,271,31.6219,z,z,271,31.62194
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Age 5 to 10,333,36.5132,z,z,333,36.51316
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Age 5 to 10,192,30.5246,z,z,192,30.52464
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Age 5 to 10,335,31.485,z,z,335,31.48496
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Age 5 to 10,75,22.5904,z,z,75,22.59036
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Age 5 to 10,267,36.9806,z,z,267,36.98061
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Age 5 to 10,232,34.1176,z,z,232,34.11765
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Age 5 to 10,244,27.5395,z,z,244,27.5395
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Age 5 to 10,849,35.0537,z,z,849,35.05367
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Age 5 to 10,124,31.3924,z,z,124,31.39241
2010,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000048,Northumberland,Age 5 to 10,623,35.2376,z,z,623,35.23756
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Age 5 to 10,284,34.0528,z,z,284,34.05276
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Age 5 to 10,327,23.3405,z,z,327,23.34047
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Age 5 to 10,128,26.3917,z,z,128,26.39175
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Age 5 to 10,260,28.2916,z,z,260,28.29162
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Age 5 to 10,596,33.3333,z,z,596,33.33333
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Age 5 to 10,371,32.5439,z,z,371,32.54386
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Age 5 to 10,423,39.7183,z,z,423,39.71831
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Age 5 to 10,731,33.1069,z,z,731,33.10688
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Age 5 to 10,366,38.8948,z,z,366,38.89479
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Age 5 to 10,455,38.6248,z,z,455,38.62479
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Age 5 to 10,388,35.7934,z,z,388,35.79336
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Age 5 to 10,531,38.2565,z,z,531,38.25648
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Age 5 to 10,245,34.7518,z,z,245,34.75177
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Age 5 to 10,424,38.6861,z,z,424,38.68613
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Age 5 to 10,450,32.967,z,z,450,32.96703
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Age 5 to 10,165,29.7834,z,z,165,29.78339
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Age 5 to 10,341,33.5961,z,z,341,33.59606
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Age 5 to 10,2006,33.6013,z,z,2006,33.60134
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Age 5 to 10,113,22.2004,z,z,113,22.20039
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Age 5 to 10,154,30.495,z,z,154,30.49505
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Age 5 to 10,518,34.0789,z,z,518,34.07895
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Age 5 to 10,457,32.3884,z,z,457,32.38838
2010,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Age 5 to 10,740,36.7428,z,z,740,36.7428
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Age 5 to 10,428,39.9626,z,z,428,39.96265
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Age 5 to 10,450,36.6748,z,z,450,36.67482
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Age 5 to 10,337,31.146,z,z,337,31.14603
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Age 5 to 10,881,41.1106,z,z,881,41.11059
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Age 5 to 10,737,33.9945,z,z,737,33.99446
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Age 5 to 10,350,35.1053,z,z,350,35.10532
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Age 5 to 10,770,40.2299,z,z,770,40.22989
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Age 5 to 10,558,27.9279,z,z,558,27.92793
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Age 5 to 10,542,37.9021,z,z,542,37.9021
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Age 5 to 10,463,42.5943,z,z,463,42.5943
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Age 5 to 10,417,34.6633,z,z,417,34.66334
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Age 5 to 10,239,30.3685,z,z,239,30.36849
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Age 5 to 10,319,35.1709,z,z,319,35.17089
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Age 5 to 10,546,32.1555,z,z,546,32.15548
2010,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Age 5 to 10,148,32.6711,z,z,148,32.67108
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Age 5 to 10,1095,36.3425,z,z,1095,36.34252
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Age 5 to 10,336,34.4262,z,z,336,34.42623
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Age 5 to 10,843,32.0532,z,z,843,32.05323
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Age 5 to 10,493,33.1317,z,z,493,33.13172
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Age 5 to 10,73,39.8907,z,z,73,39.89071
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Age 5 to 10,358,26.3235,z,z,358,26.32353
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Age 5 to 10,150,28.5714,z,z,150,28.57143
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Age 5 to 10,1067,26.1648,z,z,1067,26.16479
2010,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Age 5 to 10,1310,37.3113,z,z,1310,37.31131
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Age 5 to 10,2239,34.6059,z,z,2239,34.60587
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Age 5 to 10,439,32.5426,z,z,439,32.54262
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Age 5 to 10,667,40.5471,z,z,667,40.54711
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Age 5 to 10,320,31.6832,z,z,320,31.68317
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Age 5 to 10,390,34.7594,z,z,390,34.75936
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Age 5 to 10,373,33.2146,z,z,373,33.2146
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Age 5 to 10,454,34.316,z,z,454,34.31595
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Age 5 to 10,1035,30.3876,z,z,1035,30.38755
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Age 5 to 10,421,29.7316,z,z,421,29.73164
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Age 5 to 10,154,27.5986,z,z,154,27.59857
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Age 5 to 10,854,35.2165,z,z,854,35.21649
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Age 5 to 10,542,37.8227,z,z,542,37.82275
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Age 5 to 10,366,36.0947,z,z,366,36.09467
2010,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Age 5 to 10,939,38.0316,z,z,939,38.03159
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Age 5 to 10,273,32.6946,z,z,273,32.69461
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Age 5 to 10,240,34.5821,z,z,240,34.58213
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Age 5 to 10,381,33.4798,z,z,381,33.47979
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Age 5 to 10,1057,36.9839,z,z,1057,36.9839
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Age 5 to 10,387,32.7411,z,z,387,32.74112
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Age 5 to 10,2311,37.8418,z,z,2311,37.84182
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Age 11 to 15,471,56.5426,z,z,471,56.54262
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Age 11 to 15,1102,52.0302,z,z,1102,52.03022
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Age 11 to 15,1196,53.2028,z,z,1196,53.20285
2010,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Age 11 to 15,697,64.7769,z,z,697,64.77695
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Age 11 to 15,436,51.7201,z,z,436,51.72005
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Age 11 to 15,529,54.5361,z,z,529,54.53608
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Age 11 to 15,2170,51.889,z,z,2170,51.88905
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Age 11 to 15,2500,51.261,z,z,2500,51.26102
2010,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Age 11 to 15,1697,54.3736,z,z,1697,54.3736
2010,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,Age 11 to 15,9,52.9412,z,z,9,52.94118
2010,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,Age 11 to 15,484,47.7318,z,z,484,47.73176
2010,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Age 11 to 15,593,46.5829,z,z,593,46.58288
2010,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Age 11 to 15,564,46.3816,z,z,564,46.38158
2010,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Age 11 to 15,289,48.0865,z,z,289,48.08652
2010,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Age 11 to 15,422,51.4007,z,z,422,51.40073
2010,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Age 11 to 15,174,45.0777,z,z,174,45.07772
2010,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Age 11 to 15,574,42.1749,z,z,574,42.17487
2010,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Age 11 to 15,708,51.8681,z,z,708,51.86813
2010,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Age 11 to 15,750,51.4756,z,z,750,51.47563
2010,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Age 11 to 15,625,42.2012,z,z,625,42.20122
2010,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Age 11 to 15,545,46.7811,z,z,545,46.78112
2010,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Age 11 to 15,384,46.5455,z,z,384,46.54545
2010,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Age 11 to 15,456,50.723,z,z,456,50.72303
2010,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Age 11 to 15,701,46.1792,z,z,701,46.17918
2010,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Age 11 to 15,726,53.8976,z,z,726,53.89755
2010,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Age 11 to 15,679,45.5399,z,z,679,45.53991
2010,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Age 11 to 15,867,46.0191,z,z,867,46.01911
2010,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Age 11 to 15,881,51.7019,z,z,881,51.70188
2010,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Age 11 to 15,623,44.1531,z,z,623,44.15308
2010,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Age 11 to 15,635,51.251,z,z,635,51.25101
2010,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Age 11 to 15,584,47.0209,z,z,584,47.02093
2010,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Age 11 to 15,504,46.6667,z,z,504,46.66667
2010,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Age 11 to 15,445,68.6728,z,z,445,68.67284
2010,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Age 11 to 15,611,47.6599,z,z,611,47.65991
2010,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Age 11 to 15,498,45.6044,z,z,498,45.6044
2010,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Age 11 to 15,307,47.8939,z,z,307,47.89392
2010,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Age 11 to 15,439,49.2705,z,z,439,49.27048
2010,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Age 11 to 15,366,63.8744,z,z,366,63.87435
2010,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Age 11 to 15,637,45.6958,z,z,637,45.69584
2010,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Age 11 to 15,391,48.875,z,z,391,48.875
2010,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Age 11 to 15,582,51.8717,z,z,582,51.87166
2010,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Age 11 to 15,649,48.8705,z,z,649,48.87048
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Age 11 to 15,1294,45.5634,z,z,1294,45.56338
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Age 11 to 15,650,47.5146,z,z,650,47.51462
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Age 11 to 15,1197,52.5,z,z,1197,52.5
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Age 11 to 15,584,55.6721,z,z,584,55.67207
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Age 11 to 15,2566,52.7983,z,z,2566,52.79835
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Age 11 to 15,429,50.6493,z,z,429,50.64935
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Age 11 to 15,280,49.3827,z,z,280,49.38272
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Age 11 to 15,317,48.9198,z,z,317,48.91975
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Age 11 to 15,325,48.7988,z,z,325,48.7988
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Age 11 to 15,397,51.1598,z,z,397,51.15979
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Age 11 to 15,360,45.977,z,z,360,45.97701
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Age 11 to 15,341,45.9569,z,z,341,45.95687
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Age 11 to 15,399,52.7778,z,z,399,52.77778
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Age 11 to 15,3185,52.7755,z,z,3185,52.77548
2010,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Age 11 to 15,913,59.0556,z,z,913,59.05563
